numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,numeric11,numeric12,numeric13,numeric14,numeric15,numeric16,numeric17,numeric18,numeric19,numeric20,class
0.956186,0.772436,0.059645,0.950638,0.894541,0.330296,0.797334,0.693332,0.294383,0.560255,0.741082,0.495649,0.067691,0.355815,0.698704,0.090462,0.865842,0.156493,0.498643,0.318156,0 
0.60519,0.274774,0.518558,0.496298,0.817332,0.06985,0.882139,0.619863,0.441072,0.20352,0.617393,0.885702,0.720886,0.738046,0.633126,0.69998,0.20582,0.89143,0.715063,0.023579,1 
0.453102,0.852476,0.869027,0.63804,0.932352,0.176198,0.245836,0.673356,0.799106,0.929492,0.571027,0.52902,0.660511,0.937727,0.472288,0.140975,0.191349,0.194748,0.348391,0.399682,0 
0.475202,0.742019,0.455715,0.408303,0.243377,0.09699,0.701872,0.185025,0.763343,0.616475,0.230699,0.359861,0.988756,0.017719,0.258858,0.393773,0.724787,0.648013,0.781496,0.856788,1 
0.985274,0.993111,0.702914,0.341785,0.422361,0.345397,0.667901,0.661932,0.694608,0.514617,0.37038,0.082308,0.906187,0.95721,0.398239,0.46999,0.797593,0.724644,0.736676,0.41198,0 
0.197444,0.186843,0.89715,0.546591,0.355258,0.573718,0.264973,0.581472,0.166716,0.995938,0.665816,0.730237,0.975778,0.75555,0.339892,0.589698,0.592089,0.437667,0.482283,0.801,1 
0.39751,0.486388,0.258869,0.190483,0.932159,0.711271,0.739544,0.46989,0.148254,0.445086,0.503866,0.990599,0.599092,0.879255,0.769038,0.49279,0.190908,0.440279,0.766069,0.268083,1 
0.766909,0.938643,0.74721,0.662877,0.715667,0.621074,0.446228,0.389735,0.000139,0.187714,0.0328,0.685419,0.488925,0.297676,0.603308,0.956697,0.238008,0.079608,0.032515,0.188878,1 
0.419032,0.688329,0.574097,0.057038,0.919306,0.004217,0.942735,0.376193,0.249065,0.159007,0.736424,0.254232,0.283103,0.689766,0.964916,0.070181,0.536778,0.772244,0.138658,0.190447,0 
0.13046,0.165495,0.842341,0.156941,0.331864,0.211508,0.968129,0.933547,0.582297,0.476835,0.81588,0.681178,0.210715,0.397537,0.081136,0.446708,0.61857,0.5945,0.346405,0.097346,1 
0.578806,0.363037,0.067194,0.80957,0.433916,0.20889,0.201537,0.430525,0.400891,0.202141,0.57018,0.069815,0.894923,0.351214,0.754356,0.350931,0.769137,0.161053,0.839032,0.85408,0 
0.634177,0.032748,0.591749,0.415964,0.96937,0.186263,0.730655,0.117122,0.566246,0.343616,0.780042,0.983708,0.95559,0.496751,0.637695,0.658132,0.860761,0.702519,0.385577,0.551786,1 
0.392901,0.996592,0.063837,0.283099,0.657735,0.198807,0.097893,0.52547,0.679018,0.594345,0.819273,0.742152,0.060299,0.218304,0.053156,0.668965,0.604509,0.745666,0.059017,0.820752,1 
0.189989,0.794292,0.205508,0.743756,0.561925,0.785516,0.636698,0.21368,0.339757,0.375057,0.843982,0.087942,0.463977,0.866396,0.496509,0.060693,0.509851,0.949413,0.102638,0.140455,0 
0.780913,0.56901,0.075956,0.272774,0.86173,0.721597,0.561594,0.164064,0.35725,0.501744,0.942067,0.027875,0.875158,0.776947,0.286576,0.671083,0.918029,0.455399,0.133711,0.065064,0 
0.243646,0.42978,0.904677,0.305681,0.424729,0.929555,0.932703,0.655973,0.793391,0.194852,0.563958,0.186701,0.69102,0.096991,0.036321,0.382468,0.960868,0.573831,0.874557,0.964899,1 
0.918485,0.522556,0.353919,0.099429,0.614236,0.098173,0.178963,0.098502,0.062496,0.202903,0.900276,0.711564,0.25371,0.319818,0.749109,0.100993,0.188371,0.743495,0.50834,0.64315,1 
0.876052,0.691103,0.757932,0.765043,0.227995,0.739281,0.334031,0.129615,0.038353,0.525302,0.123076,0.616468,0.797041,0.675452,0.37575,0.709863,0.906239,0.479204,0.570374,0.102145,1 
0.982959,0.914689,0.481253,0.548251,0.321676,0.249126,0.514781,0.265781,0.263882,0.587296,0.564546,0.465124,0.175522,0.421778,0.606399,0.915437,0.968614,0.450641,0.005465,0.804809,1 
0.619983,0.671372,0.039262,0.536724,0.937844,0.034299,0.454583,0.519987,0.906131,0.7444,0.970538,0.455567,0.296756,0.637303,0.516109,0.10133,0.88164,0.923466,0.647795,0.004454,1 
0.499178,0.993916,0.031439,0.231329,0.433895,0.911601,0.09199,0.696062,0.053441,0.674334,0.936002,0.291208,0.413626,0.328445,0.433842,0.658184,0.590085,0.536706,0.912077,0.099827,1 
0.824239,0.259718,0.25125,0.833847,0.18159,0.796903,0.31021,0.513498,0.311976,0.551379,0.505389,0.700534,0.074267,0.532422,0.061919,0.765594,0.242086,0.789884,0.923171,0.512421,0 
0.242488,0.686845,0.556316,0.674883,0.89614,0.159945,0.923701,0.319528,0.425384,0.891251,0.703321,0.101473,0.575667,0.621192,0.436407,0.267688,0.556198,0.668986,0.656108,0.279291,1 
0.647249,0.095164,0.208478,0.933257,0.744419,0.840211,0.915459,0.903985,0.814241,0.604002,0.449281,0.696444,0.22088,0.192614,0.78866,0.105173,0.150279,0.552289,0.909417,0.407196,1 
0.905951,0.734708,0.425618,0.681933,0.679711,0.593409,0.742049,0.847521,0.511012,0.098114,0.904831,0.230438,0.540132,0.771854,0.744188,0.744172,0.333329,0.905241,0.09189,0.042663,0 
0.012157,0.882871,0.825572,0.335587,0.154521,0.168757,0.243158,0.905038,0.951612,0.240871,0.802803,0.746996,0.902755,0.039274,0.577276,0.175983,0.40927,0.297984,0.866398,0.677603,0 
0.988823,0.467641,0.287169,0.771214,0.473318,0.804193,0.318404,0.153745,0.476277,0.598254,0.715194,0.935733,0.619692,0.450424,0.428245,0.351936,0.495758,0.959796,0.664092,0.931403,1 
0.105436,0.186029,0.504446,0.745703,0.563682,0.769795,0.066397,0.019019,0.190263,0.652038,0.529896,0.080124,0.715446,0.919437,0.48497,0.363787,0.221438,0.421612,0.9583,0.92796,0 
0.613299,0.455007,0.167291,0.743097,0.867177,0.98909,0.519492,0.831307,0.03904,0.622383,0.626192,0.185517,0.033691,0.69903,0.131245,0.28266,0.431706,0.790993,0.969666,0.919912,0 
0.251041,0.056672,0.265244,0.049303,0.380386,0.82362,0.45242,0.263575,0.562968,0.111206,0.364883,0.594919,0.232345,0.708493,0.971828,0.328302,0.205838,0.853264,0.162535,0.602349,1 
0.226591,0.520032,0.480928,0.673303,0.61187,0.818041,0.99395,0.851381,0.813046,0.024691,0.541139,0.283851,0.521803,0.335449,0.457444,0.955493,0.067497,0.498278,0.487341,0.504591,1 
0.242149,0.118709,0.015533,0.711447,0.362448,0.571172,0.927968,0.806398,0.332201,0.132792,0.386664,0.065644,0.704064,0.167836,0.552792,0.515707,0.255941,0.934109,0.824702,0.951149,0 
0.395337,0.857041,0.471035,0.885205,0.78401,0.922866,0.633833,0.499281,0.935651,0.179195,0.552472,0.134801,0.1809,0.199474,0.516537,0.379689,0.316883,0.767196,0.494181,0.341782,0 
0.462513,0.966442,0.602274,0.272811,0.126213,0.327205,0.585595,0.309052,0.259251,0.667136,0.254571,0.728623,0.115787,0.795753,0.394522,0.790367,0.069796,0.30283,0.004128,0.915591,1 
0.149398,0.239583,0.846765,0.701474,0.94073,0.619446,0.205632,0.013715,0.686334,0.314636,0.42203,0.196057,0.857151,0.105381,0.26591,0.255602,0.212554,0.350582,0.438751,0.735387,0 
0.379449,0.991853,0.541096,0.869436,0.279348,0.377315,0.650506,0.530607,0.311386,0.697139,0.250459,0.427783,0.059635,0.659803,0.626669,0.98653,0.434653,0.406139,0.004545,0.356123,1 
0.582059,0.557706,0.639964,0.025875,0.59504,0.726655,0.7953,0.605012,0.053028,0.776176,0.033568,0.422842,0.675394,0.613803,0.545826,0.739796,0.926873,0.324225,0.290423,0.524928,1 
0.240507,0.003954,0.567412,0.951758,0.634266,0.747092,0.277422,0.991895,0.889103,0.849615,0.521527,0.744633,0.129051,0.448996,0.387103,0.430799,0.598064,0.496661,0.734398,0.300374,1 
0.663667,0.172689,0.549534,0.055978,0.594073,0.595312,0.961852,0.778091,0.453288,0.952218,0.337026,0.752911,0.537805,0.986279,0.952068,0.050057,0.138865,0.105295,0.634338,0.174851,0 
0.055847,0.25346,0.4039,0.628697,0.209206,0.081689,0.597029,0.751145,0.905483,0.884627,0.168421,0.788461,0.792257,0.234036,0.870612,0.736137,0.307513,0.231468,0.791355,0.136487,0 
0.475749,0.827487,0.293174,0.677572,0.232257,0.710434,0.74404,0.135964,0.067347,0.854586,0.554098,0.933389,0.673901,0.935758,0.940586,0.336098,0.454483,0.471798,0.531574,0.115838,1 
0.198344,0.726086,0.388888,0.312592,0.974004,0.124081,0.281525,0.591796,0.299694,0.176096,0.07314,0.572531,0.951808,0.673915,0.90062,0.418209,0.350583,0.234535,0.415513,0.927604,0 
0.322623,0.101194,0.736038,0.34156,0.18144,0.48007,0.914655,0.089549,0.49007,0.590383,0.664613,0.740266,0.573897,0.036356,0.80866,0.491728,0.837193,0.071355,0.414043,0.638917,1 
0.203468,0.817735,0.860173,0.590753,0.547582,0.530301,0.148805,0.173259,0.816667,0.546969,0.611285,0.152052,0.64727,0.657135,0.793439,0.134825,0.677717,0.236408,0.70586,0.273296,1 
0.427549,0.645785,0.815847,0.474125,0.570009,0.074012,0.126979,0.149579,0.658858,0.213786,0.443277,0.891299,0.887465,0.905618,0.447128,0.834268,0.255908,0.157583,0.53364,0.893145,1 
0.600962,0.754871,0.438801,0.499428,0.304195,0.009934,0.574813,0.945409,0.134972,0.072216,0.643175,0.949722,0.608059,0.615848,0.534596,0.599276,0.439577,0.654367,0.744508,0.3937,1 
0.170444,0.693429,0.533967,0.72093,0.793016,0.425643,0.847918,0.726374,0.264516,0.696067,0.566301,0.203127,0.119913,0.522599,0.0082,0.826998,0.007295,0.542354,0.735197,0.787651,1 
0.860352,0.373344,0.607338,0.625944,0.595459,0.030148,0.733587,0.877595,0.674944,0.712945,0.428367,0.944598,0.613469,0.001186,0.536768,0.468339,0.52106,0.726352,0.523236,0.36216,1 
0.074188,0.572656,0.532013,0.576158,0.885365,0.760214,0.222344,0.613282,0.102126,0.00212,0.557437,0.793356,0.207818,0.295021,0.883386,0.270419,0.419493,0.002218,0.572745,0.848824,0 
0.78231,0.118961,0.227174,0.714828,0.04519,0.571538,0.93454,0.302944,0.669063,0.89491,0.358099,0.650102,0.866921,0.65807,0.498846,0.755734,0.403976,0.561952,0.816868,0.662151,1 
0.996564,0.221647,0.023483,0.197147,0.540067,0.262838,0.263195,0.579543,0.068956,0.511775,0.592977,0.378423,0.306149,0.738793,0.636086,0.638101,0.894267,0.627267,0.038641,0.333409,1 
0.917926,0.383078,0.88938,0.703664,0.124097,0.674081,0.576495,0.428741,0.326639,0.394705,0.650209,0.056927,0.841468,0.087769,0.13567,0.571814,0.440439,0.723721,0.398023,0.494253,0 
0.234855,0.936948,0.099966,0.455422,0.103623,0.749464,0.011833,0.748379,0.766428,0.274186,0.435211,0.967991,0.368907,0.88319,0.783351,0.482907,0.494641,0.85073,0.425078,0.148314,1 
0.847888,0.536494,0.243653,0.364488,0.461348,0.761462,0.488015,0.313671,0.174834,0.146909,0.401042,0.966628,0.303575,0.836503,0.79796,0.24027,0.868991,0.202114,0.237764,0.508982,0 
0.500129,0.845867,0.681464,0.524897,0.13053,0.454132,0.563224,0.68608,0.913188,0.833563,0.013917,0.506683,0.355314,0.764947,0.571368,0.089371,0.535027,0.147569,0.087503,0.377901,0 
0.403628,0.274928,0.699884,0.976493,0.600041,0.982069,0.673557,0.362691,0.908032,0.835479,0.638879,0.391685,0.472224,0.49836,0.251976,0.092627,0.155499,0.897316,0.586683,0.891232,0 
0.968245,0.840851,0.630334,0.558026,0.328983,0.295777,0.100446,0.377867,0.026302,0.614535,0.425372,0.263913,0.143583,0.624569,0.139175,0.798018,0.880886,0.640366,0.129497,0.469532,1 
0.162451,0.139366,0.146873,0.705823,0.153624,0.05493,0.734973,0.640333,0.327614,0.382659,0.273432,0.947805,0.520359,0.070819,0.138437,0.491323,0.490846,0.971257,0.080945,0.972128,1 
0.864615,0.964122,0.798409,0.250691,0.979764,0.237868,0.333078,0.516319,0.07761,0.105431,0.368451,0.022616,0.484297,0.668133,0.715171,0.67739,0.914964,0.100774,0.278623,0.37817,0 
0.798683,0.324555,0.582726,0.618242,0.570277,0.358873,0.487906,0.553204,0.204152,0.698696,0.085921,0.414268,0.875711,0.651146,0.880236,0.882144,0.527453,0.683076,0.267827,0.794064,1 
0.289747,0.480846,0.02681,0.346594,0.160377,0.604161,0.983974,0.778145,0.082265,0.327754,0.287324,0.367642,0.575439,0.507859,0.740917,0.469584,0.377112,0.084826,0.472789,0.220801,0 
0.122868,0.138916,0.801473,0.500463,0.962304,0.253196,0.542597,0.702463,0.14406,0.30564,0.154274,0.888069,0.028031,0.71196,0.058473,0.926794,0.686667,0.571332,0.195288,0.304708,1 
0.242601,0.129121,0.36799,0.38196,0.356451,0.463855,0.218986,0.015073,0.826506,0.330123,0.740285,0.624603,0.091086,0.644731,0.06678,0.985053,0.534742,0.190366,0.92665,0.241466,1 
0.891043,0.72918,0.530418,0.915903,0.707555,0.868122,0.868637,0.957077,0.792731,0.698508,0.357973,0.207663,0.79976,0.444241,0.526344,0.016389,0.61904,0.09624,0.960088,0.105755,0 
0.048796,0.28507,0.049536,0.221304,0.292443,0.449418,0.164138,0.534645,0.191669,0.694977,0.764256,0.249954,0.745814,0.606463,0.613952,0.372489,0.390939,0.674903,0.697587,0.137683,1 
0.716132,0.933005,0.662774,0.170663,0.779909,0.853324,0.613206,0.048604,0.956193,0.557096,0.85709,0.57208,0.287177,0.90606,0.780414,0.716655,0.64953,0.105201,0.359003,0.93221,1 
0.650693,0.031308,0.949266,0.18506,0.063662,0.620379,0.904801,0.896705,0.781493,0.296322,0.254481,0.723088,0.726844,0.60407,0.147367,0.939528,0.88726,0.922147,0.020782,0.049035,1 
0.663474,0.372869,0.480106,0.115504,0.015864,0.822799,0.692315,0.238319,0.473311,0.17172,0.690029,0.531192,0.929043,0.965318,0.35881,0.945603,0.289659,0.734923,0.037655,0.287985,1 
0.46638,0.367078,0.601144,0.819852,0.901671,0.236358,0.611391,0.901347,0.80973,0.796784,0.62895,0.241226,0.575943,0.820342,0.054041,0.450091,0.30826,0.495532,0.932939,0.758717,0 
0.362534,0.154514,0.009104,0.959603,0.774242,0.484375,0.92459,0.857438,0.920578,0.696164,0.884517,0.772923,0.409782,0.274771,0.285856,0.934473,0.148659,0.613409,0.781495,0.913582,1 
0.77461,0.04833,0.001555,0.612182,0.155068,0.552617,0.686128,0.694114,0.455116,0.62227,0.297091,0.767883,0.353143,0.693492,0.271393,0.074128,0.344764,0.766985,0.954165,0.908807,0 
0.71681,0.783228,0.907236,0.521871,0.696062,0.692131,0.727138,0.771235,0.481507,0.091123,0.726369,0.383167,0.354224,0.767631,0.832693,0.272721,0.825637,0.475087,0.843465,0.011656,0 
0.832698,0.796018,0.735457,0.196317,0.317698,0.001416,0.075374,0.164225,0.140701,0.402514,0.70224,0.235693,0.16427,0.80927,0.760045,0.415543,0.52293,0.359242,0.847543,0.280062,0 
0.543987,0.161239,0.521789,0.595609,0.521599,0.910005,0.643002,0.067826,0.562673,0.871414,0.080559,0.504213,0.020952,0.412001,0.113405,0.587833,0.614784,0.552369,0.45288,0.406228,1 
0.184427,0.860915,0.191958,0.857169,0.186318,0.372454,0.142106,0.061618,0.444607,0.115775,0.957448,0.954373,0.384352,0.264807,0.165654,0.294092,0.956121,0.889974,0.725952,0.436998,1 
0.728352,0.779507,0.016861,0.352295,0.171663,0.824887,0.219766,0.522411,0.988428,0.020241,0.909134,0.567447,0.451262,0.21246,0.286188,0.660749,0.105672,0.356927,0.900046,0.061338,1 
0.864985,0.183206,0.888837,0.378925,0.479754,0.855673,0.743024,0.508579,0.599209,0.425989,0.344132,0.524606,0.158911,0.617497,0.564306,0.207026,0.626624,0.756019,0.025626,0.289053,0 
0.71751,0.467198,0.712794,0.96027,0.550134,0.097459,0.008813,0.637744,0.85632,0.683797,0.380493,0.526109,0.780798,0.697049,0.379094,0.027673,0.010657,0.713945,0.841161,0.634909,0 
0.459969,0.635153,0.17554,0.540237,0.501566,0.059713,0.404852,0.831748,0.785798,0.950639,0.193115,0.808628,0.015182,0.782163,0.435985,0.646265,0.654248,0.945993,0.116018,0.368609,1 
0.445434,0.31211,0.032619,0.84411,0.77478,0.489081,0.704794,0.311616,0.385252,0.509477,0.214566,0.763905,0.670866,0.377954,0.009874,0.369053,0.801426,0.16266,0.71802,0.993623,0 
0.225482,0.085113,0.834198,0.806728,0.678275,0.36929,0.744345,0.890283,0.681743,0.447635,0.917584,0.758297,0.665285,0.489824,0.26068,0.696884,0.258833,0.119565,0.565487,0.876651,1 
0.013867,0.615345,0.70002,0.26047,0.793385,0.852985,0.694816,0.432136,0.338404,0.740995,0.158434,0.605229,0.066473,0.924161,0.519458,0.236519,0.986721,0.086443,0.437059,0.864555,0 
0.726363,0.271182,0.34817,0.021609,0.055159,0.254789,0.52655,0.325949,0.967187,0.159482,0.217489,0.151426,0.333388,0.171318,0.381623,0.59269,0.373693,0.441675,0.332327,0.796843,1 
0.714135,0.993503,0.083355,0.11617,0.592229,0.728081,0.536892,0.951592,0.852961,0.433669,0.736899,0.602799,0.738117,0.034377,0.288608,0.918546,0.113268,0.185721,0.702265,0.049392,0 
0.699569,0.722755,0.857673,0.145188,0.081666,0.397343,0.005831,0.410939,0.748305,0.803015,0.724932,0.537159,0.188886,0.379076,0.030227,0.154671,0.117035,0.909977,0.400697,0.628813,0 
0.221361,0.991679,0.830265,0.204319,0.453945,0.523639,0.13719,0.239663,0.758664,0.403178,0.67256,0.028475,0.314364,0.248475,0.257257,0.495635,0.821936,0.157012,0.646496,0.876975,1 
0.099751,0.218282,0.072012,0.344044,0.268475,0.742686,0.44421,0.419182,0.104165,0.942982,0.610057,0.941178,0.717627,0.110322,0.657223,0.288104,0.578378,0.163786,0.630956,0.541416,0 
0.043157,0.820541,0.187406,0.284238,0.971779,0.533128,0.645592,0.766773,0.717229,0.771049,0.619908,0.243047,0.762235,0.18577,0.916089,0.38579,0.54118,0.691362,0.655724,0.819979,1 
0.534052,0.517492,0.657937,0.980662,0.548219,0.847061,0.951545,0.696936,0.214209,0.737766,0.916985,0.131517,0.113224,0.644986,0.964555,0.964096,0.627009,0.012821,0.84395,0.996759,1 
0.554786,0.080778,0.649829,0.680993,0.7773,0.26551,0.339119,0.418368,0.764657,0.220172,0.107984,0.870767,0.522442,0.948385,0.289868,0.931069,0.649763,0.155451,0.530743,0.451485,1 
0.543152,0.35638,0.873681,0.304285,0.421926,0.128461,0.042072,0.858441,0.773398,0.295511,0.649319,0.49576,0.020471,0.761602,0.282536,0.361341,0.699497,0.174003,0.40878,0.145781,0 
0.202851,0.588191,0.834543,0.330279,0.18857,0.832251,0.012736,0.99089,0.088466,0.323614,0.836118,0.954415,0.756506,0.678009,0.682068,0.825997,0.190823,0.568666,0.380879,0.167249,1 
0.435605,0.943228,0.468183,0.893799,0.22319,0.886483,0.551858,0.782415,0.652042,0.128944,0.87476,0.830417,0.212913,0.444485,0.186825,0.093881,0.773312,0.954619,0.853575,0.546147,1 
0.709533,0.662719,0.722788,0.444482,0.235822,0.378343,0.64707,0.670239,0.121884,0.560025,0.717292,0.516675,0.412771,0.504306,0.20032,0.438612,0.469299,0.739414,0.894215,0.349431,1 
0.632485,0.443949,0.115046,0.1534,0.08211,0.204082,0.811673,0.335169,0.007359,0.447182,0.368352,0.593249,0.036577,0.445454,0.499735,0.700639,0.983565,0.870103,0.268811,0.00326,1 
0.359405,0.494666,0.665561,0.225658,0.771676,0.795605,0.372584,0.543495,0.287021,0.878898,0.313659,0.203603,0.068372,0.373278,0.332215,0.32494,0.114746,0.673954,0.878879,0.897575,1 
0.729375,0.195023,0.900757,0.411842,0.421034,0.094505,0.21984,0.996136,0.303778,0.272774,0.563893,0.41932,0.701921,0.313396,0.070408,0.822523,0.589908,0.43474,0.5227,0.585157,1 
0.700859,0.451423,0.796911,0.301242,0.622909,0.206569,0.999721,0.444686,0.969067,0.928987,0.558729,0.935966,0.754165,0.493846,0.090994,0.487662,0.441578,0.621033,0.219925,0.302622,1 
0.732747,0.632326,0.636693,0.426044,0.064123,0.506679,0.609567,0.811579,0.949029,0.622306,0.833047,0.951573,0.756013,0.754943,0.978403,0.742858,0.250629,0.613557,0.558186,0.112077,1 
0.244183,0.437965,0.74954,0.808247,0.990835,0.957197,0.634568,0.685386,0.553537,0.313149,0.910789,0.744243,0.219665,0.390942,0.50065,0.179773,0.188766,0.365609,0.646322,0.689727,0 
0.177732,0.174109,0.014453,0.339832,0.29279,0.052346,0.055311,0.352265,0.503051,0.238805,0.361687,0.286694,0.316978,0.43954,0.055199,0.216961,0.810958,0.673694,0.291075,0.67148,1 
0.988302,0.674392,0.817248,0.301752,0.557296,0.106746,0.149552,0.470916,0.60859,0.482892,0.332047,0.213053,0.345013,0.803384,0.43998,0.303995,0.97102,0.634939,0.952602,0.505674,1 
0.084348,0.54643,0.874046,0.398611,0.429023,0.568213,0.012702,0.600892,0.666742,0.614252,0.14299,0.587057,0.902745,0.612206,0.868177,0.7666,0.062637,0.423529,0.878827,0.9593,1 
0.858229,0.503817,0.958745,0.913438,0.003328,0.653033,0.528714,0.052938,0.54447,0.135921,0.738067,0.210805,0.657009,0.914828,0.11512,0.708748,0.023494,0.730307,0.569693,0.776665,0 
0.959185,0.289309,0.104458,0.970725,0.778631,0.876413,0.936544,0.945046,0.507585,0.290475,0.856833,0.659524,0.936129,0.127237,0.561588,0.865153,0.181761,0.07784,0.379554,0.498211,0 
0.385259,0.093859,0.287362,0.435981,0.897506,0.981401,0.357087,0.919219,0.332084,0.229948,0.812005,0.830349,0.156248,0.656056,0.680081,0.931436,0.072036,0.747693,0.629454,0.112255,1 
0.2996,0.431886,0.946143,0.676309,0.016457,0.356543,0.771453,0.701466,0.629191,0.676706,0.655003,0.551886,0.258268,0.766166,0.199048,0.689234,0.801952,0.237286,0.07074,0.033689,0 
0.211916,0.145036,0.941196,0.259058,0.161015,0.27566,0.973708,0.571344,0.112754,0.976062,0.328182,0.716399,0.91237,0.066914,0.774839,0.189849,0.411021,0.000641,0.917465,0.881238,0 
0.307448,0.574871,0.714955,0.674408,0.345562,0.192576,0.959628,0.847402,0.241773,0.872078,0.121772,0.46772,0.232459,0.953228,0.50209,0.362554,0.929856,0.720491,0.947225,0.658651,1 
0.253718,0.969342,0.47822,0.332761,0.566472,0.879279,0.057798,0.691164,0.781179,0.42493,0.379531,0.205529,0.134483,0.956143,0.000484,0.672449,0.520795,0.508622,0.35859,0.235235,1 
0.769365,0.868559,0.217065,0.409128,0.01244,0.407908,0.860316,0.884846,0.340594,0.231351,0.929342,0.55046,0.27041,0.231646,0.12931,0.867834,0.160038,0.237006,0.167981,0.46745,0 
0.599757,0.552275,0.190886,0.584198,0.977531,0.845124,0.667633,0.746758,0.87363,0.509114,0.153441,0.954496,0.673764,0.347422,0.600984,0.428328,0.806761,0.664169,0.929846,0.905792,0 
0.310667,0.624698,0.374384,0.365629,0.010277,0.051848,0.725485,0.013423,0.449421,0.662141,0.957725,0.337433,0.862961,0.113989,0.890625,0.052504,0.896275,0.139434,0.471206,0.790014,0 
0.48415,0.461609,0.984749,0.46306,0.286306,0.162003,0.001658,0.338691,0.343411,0.654785,0.150535,0.982702,0.165294,0.449872,0.871079,0.407618,0.292144,0.442062,0.145108,0.950748,0 
