salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
129171.0353,0,57,1,6,6,135000,13,339736.3049,1
58114.10186,32492.59221,21,0,11,7,130103.03,7,392349.6145,0
125838.8376,0,47,0,6,0,135000,21,444088.8338,1
93127.53473,0,74,4,1,1,135000,20,301543.5961,0
120177.9575,0,70,3,5,4,135000,6,23141.75661,0
97830.6173,0,32,2,8,3,135000,19,467295.7564,0
81126.70197,0,27,1,5,8,85681.28356,27,212711.4926,0
46900.29866,57831.99132,62,1,15,4,135000,14,439449.2165,0
123337.2495,0,72,3,14,3,135000,30,129613.7401,0
116201.3074,0,41,4,17,8,109931.5332,11,332684.1793,0
91290.84638,0,47,2,13,2,135000,27,135722.7905,1
32892.23415,13577.29177,75,2,19,6,135000,3,45224.38695,0
76160.35773,74131.82838,56,3,9,6,135000,16,257279.7543,1
124562.5583,0,53,0,18,5,135000,26,109415.0688,1
52670.65248,11926.78576,79,3,11,8,77921.77926,9,275263.4629,0
65293.46058,27915.87747,35,0,6,3,135000,3,313569.5485,0
138856.3164,0,54,1,1,3,135000,9,453773.0065,1
122192.9496,0,38,3,9,7,135000,25,367631.963,0
104630.4323,0,29,3,8,4,135000,19,240267.6185,0
88095.77174,0,34,1,11,0,135000,28,279258.3288,0
98501.12792,0,69,2,8,4,135000,7,48842.41293,0
120640.235,0,50,2,17,1,135000,18,156087.3325,1
129505.6701,0,42,3,19,0,135000,20,421986.4959,1
118629.475,0,20,4,16,5,135000,16,462810.8779,0
104505.4652,0,52,3,0,7,135000,29,94343.46315,1
91571.54788,0,44,0,12,2,135000,9,440917.4869,1
81018.55222,0,75,2,3,4,135000,29,18925.0021,0
55898.16297,22557.26714,40,3,16,6,135000,13,276822.2457,1
115011.2826,0,51,4,5,6,135000,12,317254.9571,1
55466.79765,44538.4488,54,1,19,1,135000,25,112109.5324,1
92795.42117,0,66,1,17,4,135000,27,6259.957775,0
81294.36542,0,52,1,9,3,135000,28,0,1
135583.9408,0,69,1,14,2,135000,23,271709.5145,0
76283.84299,71155.71268,31,4,2,3,135000,21,32158.2197,0
51916.2733,60998.11891,69,1,7,0,135000,7,353273.7069,0
145612.598,0,51,1,7,3,135000,29,301836.1751,1
94497.95915,0,60,2,8,1,135000,3,86903.09391,0
56960.46391,54577.63282,27,1,7,3,135000,4,408452.2193,0
124939.8202,0,80,0,3,0,135000,9,293221.0326,0
114654.9216,0,51,2,13,3,135000,2,278072.8898,1
22777.57836,29312.12394,62,3,2,6,135000,14,168640.5721,0
147853.8663,0,50,3,2,6,135000,4,51088.15306,1
140133.953,0,43,2,17,5,135000,8,265621.2205,1
61514.01533,61493.17089,47,1,15,6,135000,10,294983.0998,1
150000,0,63,3,9,2,135000,28,425661.8952,0
89890.52732,0,60,4,8,2,135000,6,168720.4494,0
101572.6946,0,46,0,15,5,135000,15,99340.76734,1
78012.95122,0,39,4,15,8,50942.61586,9,494168.9638,0
35598.05279,20646.57577,72,2,9,5,135000,17,306511.3851,0
66046.75103,13373.5061,71,4,19,1,135000,28,358286.3147,0
116475.5131,0,32,2,2,6,135000,10,97237.90674,0
58811.48085,58595.87131,39,2,16,8,83285.61198,9,428296.7706,0
29107.42137,47492.23998,50,0,4,8,77562.20659,8,239135.9723,1
88963.91817,0,70,0,2,3,135000,14,142536.1708,0
46959.12771,50811.9194,35,0,6,2,135000,19,206404.021,0
54103.22757,60149.45731,20,3,14,6,135000,16,111538.041,0
32819.18562,67384.6752,80,0,14,5,135000,2,44074.96198,0
83671.52437,0,67,1,10,5,135000,3,45509.71031,0
99811.29813,0,69,2,12,5,135000,20,199408.4901,0
71528.58927,68914.90139,47,0,14,6,135000,8,359610.502,1
50645.92335,72316.07777,47,4,19,3,135000,27,41873.65888,1
105962.6212,0,60,4,10,2,135000,15,283231.9377,0
145781.9156,0,26,1,16,8,116283.0073,19,0,0
113794.8051,0,31,1,2,0,135000,17,209477.6593,0
142689.4799,0,50,0,5,8,75649.07366,19,44193.57978,1
87101.78174,0,40,3,8,0,135000,11,301624.3259,0
104060.8657,0,77,0,13,0,135000,5,500000,0
112649.4466,0,38,0,0,1,135000,4,32332.09015,1
28317.07572,28007.16899,30,0,15,1,135000,22,286510.7891,0
84838.81147,0,56,2,3,4,135000,30,487484.2625,1
121229.83,0,62,1,7,4,135000,19,159753.8293,0
58034.94861,36480.31702,51,3,3,7,135000,21,11789.20367,1
87689.74697,0,49,1,16,8,57421.03445,10,293835.9857,1
62086.15538,54015.36088,47,2,15,7,133026.1777,25,189275.7486,1
143245.8031,0,45,4,8,3,135000,30,490516.5085,1
75703.55594,63924.73772,25,1,13,7,135000,26,361376.3187,0
28478.42707,54800.01514,36,3,11,5,135000,18,442224.1549,0
64949.80977,21508.51624,78,0,12,7,135000,17,38560.28119,0
133994.2555,0,43,1,7,8,119070.2235,18,386874.16,1
34553.86447,25642.93219,25,1,1,3,135000,25,238659.2727,0
115979.234,0,32,1,10,4,135000,20,293417.6628,0
141721.6422,0,20,4,2,4,135000,23,305502.492,0
115849.1026,0,74,0,10,1,135000,23,59670.62227,0
150000,0,34,1,13,8,80735.92594,14,186954.9518,0
94309.77366,0,39,0,12,0,135000,16,181923.981,0
21491.65568,71658.78866,28,1,0,0,135000,3,401584.2121,0
44780.7596,64272.5323,63,4,16,5,135000,27,135774.1475,0
56898.9843,47668.65852,20,4,14,1,135000,3,362385.1302,0
37659.56249,32001.25334,58,0,1,5,135000,14,322274.9136,1
21706.27816,59598.19967,21,0,8,8,95524.29152,28,95458.36773,0
77244.35355,19831.19195,58,2,8,5,135000,16,499331.9336,1
92617.03514,0,56,4,0,7,135000,20,298942.8367,1
61633.5168,72711.69614,24,3,16,6,135000,3,71009.97622,0
115740.9794,0,70,3,8,1,135000,11,40744.8233,0
85044.19908,0,41,2,13,7,135000,9,151978.3363,1
37259.5375,61148.5774,33,3,7,7,135000,17,376173.5875,0
26592.62223,55859.84507,37,0,10,8,66990.84794,7,367005.6485,0
25612.16211,27574.26555,56,0,10,4,135000,9,408181.7856,1
94584.75306,0,80,4,13,3,135000,21,40707.23006,0
67405.79045,56510.28054,44,4,5,1,135000,12,500000,1
27632.42213,54553.26267,72,2,1,2,135000,1,224595.8007,0
41535.0995,26980.8643,80,2,2,5,135000,4,378273.1889,0
146871.3653,0,57,3,13,4,135000,2,330876.0852,1
60169.44614,39300.54241,71,1,6,7,135000,28,165327.627,0
90654.05978,0,61,0,8,5,135000,11,79770.08152,1
46137.10471,34619.27886,41,1,19,2,135000,16,271616.9791,1
41379.61441,50308.42363,40,0,19,0,135000,5,65641.30156,1
82081.56063,0,62,4,16,1,135000,24,417279.9607,0
124912.4884,0,77,0,10,0,135000,11,344240.1085,0
89944.84523,0,42,2,19,7,114396.7039,29,261937.94,1
65668.30698,60759.87778,73,0,18,0,135000,12,209625.5612,0
28662.39571,40651.88022,64,4,12,8,135000,14,118241.0303,0
68256.01678,10000,51,3,10,7,135000,10,307741.8081,1
130235.4456,0,76,1,2,0,135000,8,27372.15,0
88149.882,0,66,4,10,4,135000,11,440103.6174,0
90778.18681,0,34,4,13,3,135000,27,0,0
44371.96224,49516.74351,60,4,19,0,135000,26,321115.0116,0
27997.80145,58530.02339,39,1,2,6,135000,7,256836.8822,1
141835.0185,0,38,0,17,1,135000,4,364016.0935,0
138232.8495,0,66,1,18,2,135000,1,263329.7291,0
138425.6903,0,46,3,1,2,135000,11,480667.8026,1
33960.13145,44097.25168,20,0,10,4,135000,8,260046.3214,0
115922.4049,0,20,1,17,4,135000,19,214174.1889,0
133289.9455,0,26,2,16,4,135000,15,204590.3685,0
94392.77089,0,42,3,19,0,135000,18,322656.4023,1
149085.8809,0,56,4,2,4,135000,3,55064.5001,1
76445.11021,64263.68678,30,2,11,8,104156.6579,16,347629.5788,0
144220.5253,0,54,3,9,4,135000,7,350785.4177,1
54500.23196,37927.1293,58,3,17,4,135000,6,23688.4868,1
114392.5136,0,73,4,0,2,135000,18,490029.3842,0
115100.9052,0,41,1,18,3,135000,6,43592.86328,1
49701.24333,50898.1346,37,3,12,2,135000,3,84725.75549,0
110166.0337,0,79,3,15,2,135000,10,118087.7802,0
150000,0,23,3,15,4,135000,16,390932.1977,0
83526.52034,0,80,0,17,2,135000,19,79306.64901,0
25404.39786,26876.20259,62,0,9,1,135000,25,462651.3295,0
55420.30641,69626.50172,54,1,18,1,135000,24,123874.9116,1
27574.45111,43659.91681,22,0,2,5,135000,23,303397.2307,0
104390.0993,0,22,1,4,7,126257.3371,21,416770.1188,0
123995.596,0,52,4,11,0,135000,20,384008.151,1
28211.12778,38596.7637,59,4,2,1,135000,17,441457.2025,1
126205.4211,0,40,0,19,6,135000,8,204720.4208,0
142792.1566,0,28,1,19,1,135000,21,375475.0921,0
108893.386,0,51,0,15,4,135000,27,233210.5846,1
67249.30964,62059.55623,26,2,3,6,135000,3,144386.689,0
20000,28528.47514,27,1,2,1,135000,3,425277.2333,0
113777.8395,0,53,0,19,1,135000,24,174923.5272,1
84132.53708,0,74,0,15,2,135000,2,71642.38833,0
103685.1554,0,34,0,0,6,135000,21,335027.9812,0
54259.96291,44768.64852,67,2,15,8,58172.67569,21,262759.551,0
123685.5817,0,22,2,17,5,135000,9,243687.9449,0
79231.69546,0,61,3,3,0,135000,5,306852.4384,0
50957.76301,58170.0438,67,2,14,1,135000,23,365046.8171,0
88235.36273,0,75,4,8,0,135000,27,286208.0273,0
23619.40668,55612.65017,66,4,6,1,135000,29,333353.9099,0
120528.2407,0,66,0,12,7,135000,6,230754.1425,0
110952.728,0,34,1,2,7,135000,25,306054.3891,0
148162.5743,0,62,4,11,6,135000,2,185306.2105,1
56841.79332,52398.48424,20,3,0,0,135000,24,238934.8396,0
116850.789,0,71,2,5,2,135000,27,2565.997266,0
131603.6652,0,28,1,6,2,135000,11,145417.1712,0
57674.76751,60378.37433,77,0,8,1,135000,13,341315.1441,0
96805.32514,0,66,0,4,2,135000,13,251971.8512,0
109709.121,0,54,2,6,8,89277.13929,26,140183.1926,1
72404.29003,36712.05145,80,2,3,3,135000,16,116343.8745,0
116329.2434,0,80,1,18,0,135000,2,192938.1,0
110823.8644,0,52,3,19,0,135000,1,165434.1265,1
27058.82242,26850.28114,45,4,19,6,135000,16,491288.0294,1
105768.0851,0,67,1,9,8,55435.46237,24,89153.62784,0
45975.07738,30481.71581,53,4,19,3,135000,25,247811.9412,1
62034.00205,22288.56663,53,4,18,6,135000,19,294412.1058,1
74061.9728,35955.59331,37,2,8,7,135000,8,37091.2257,0
118673.7803,0,30,3,9,1,135000,15,279546.7564,0
86067.36439,0,57,2,0,5,135000,30,195365.182,1
80271.03623,52578.6948,26,3,0,0,135000,6,469232.5438,0
69750.18431,34269.71654,29,0,14,4,135000,10,460676.8248,0
140696.5128,0,72,2,14,2,135000,6,43482.56433,0
20000,56027.60185,71,4,19,6,135000,24,160431.6192,0
121668.7765,0,76,1,6,5,135000,7,423224.3192,0
147674.7419,0,37,0,3,5,135000,1,311276.8611,0
117259.3178,0,77,4,18,2,135000,14,45861.4594,0
74211.03486,0,35,1,10,7,122228.2957,12,457536.9178,0
144497.5299,0,65,4,4,2,135000,27,325480.5951,0
69993.68646,35510.16349,36,2,18,8,135000,22,477932.1756,0
27222.15308,28744.40382,76,3,5,2,135000,27,78773.33423,0
42081.26955,16983.48163,54,4,1,8,104170.6446,28,471944.4666,1
142447.2277,0,66,1,19,5,135000,2,437167.5618,0
29042.65887,37172.58878,40,2,19,5,135000,29,371297.3248,0
72672.82737,72480.43148,59,4,17,0,135000,22,20104.90079,1
132749.2267,0,52,0,12,6,135000,4,20686.6572,1
79041.48257,0,34,4,19,4,135000,5,309468.4932,0
24594.37263,20064.19471,52,4,18,3,135000,11,365043.027,1
130450.1865,0,24,0,9,3,135000,1,208524.1612,0
77762.21643,0,40,3,5,8,88313.59529,13,228343.8625,1
59242.2822,42728.81199,28,1,2,2,135000,4,255444.3977,0
128529.6684,0,79,4,2,0,135000,24,479273.6042,0
36015.09618,31422.34711,78,1,14,4,135000,16,332840.8839,0
120064.6084,0,57,0,3,0,135000,14,32081.47114,1
120712.6079,0,54,4,3,7,135000,12,400194.3319,1
70144.55098,36991.36651,23,0,16,2,135000,21,37175.53096,0
90139.64122,0,50,3,11,2,135000,20,309478.7524,1
82535.30447,0,63,4,5,4,135000,15,131765.6055,0
95838.11146,0,47,1,18,3,135000,7,383513.0193,1
144665.321,0,30,4,19,7,108400.1509,8,292523.7339,0
145365.4255,0,33,1,19,1,135000,5,454562.2318,0
98407.75385,0,64,1,5,5,135000,23,311445.6856,0
117297.6486,0,66,4,1,5,135000,19,99278.95584,0
78034.93093,0,37,4,6,8,135000,12,180507.9191,0
109779.6719,0,28,3,7,2,135000,11,93.361001,0
89722.20091,0,46,1,0,7,135000,16,83750.31227,1
44933.60124,21891.56048,28,3,11,2,135000,14,352530.1817,0
143307.2108,0,22,3,16,4,135000,24,240261.3271,0
52281.74671,38856.88649,77,1,6,4,135000,9,326685.6957,0
143129.062,0,26,2,19,6,135000,26,409404.5811,0
39528.6693,21378.84827,40,0,10,2,135000,1,115235.5237,0
53242.32549,48510.4795,34,2,3,4,135000,19,187637.1597,0
138391.1606,0,46,0,1,1,135000,9,447382.5141,1
21046.09797,45153.02383,41,3,15,7,119438.7746,18,365159.658,1
30829.25768,43723.72675,44,1,4,0,135000,5,157922.2798,1
56151.05958,48562.94583,23,1,14,4,135000,10,258053.9202,0
46953.76503,40606.2088,24,3,1,2,135000,18,262562.0651,0
66588.40091,21946.32852,56,1,4,8,61907.5305,11,429772.043,1
61257.61552,42251.78653,25,2,14,1,135000,23,0,0
48899.53236,72331.93075,80,4,0,4,135000,30,330900.612,0
136020.4459,0,74,0,19,0,135000,7,331887.3166,0
99452.78296,0,80,0,2,0,135000,4,393980.7827,0
81407.70506,0,42,0,3,1,135000,13,63446.05556,1
80937.58386,0,66,1,15,7,135000,15,227918.5692,0
128127.4633,0,75,0,12,4,135000,26,358569.814,0
121910.85,0,24,2,12,3,135000,1,27998.09392,0
107933.893,0,56,3,15,2,135000,20,167272.1445,1
51486.86967,46392.49679,72,0,18,4,135000,27,8461.167686,0
55251.54674,60279.01263,43,3,2,5,135000,22,485076.0624,1
38826.84206,25766.43937,42,2,9,2,135000,28,319274.2273,0
95754.18663,0,80,1,4,1,135000,21,419586.6942,0
135922.9055,0,41,3,18,4,135000,4,398687.9483,1
44363.94357,26096.98749,67,1,13,7,135000,25,181443.1068,0
113170.9421,0,62,3,2,4,135000,29,247046.1237,0
146553.9409,0,58,3,4,0,135000,23,481848.2147,1
136977.2332,0,72,2,9,2,135000,14,168281.2489,0
130132.5346,0,45,1,14,1,135000,23,290579.532,1
114599.0163,0,20,0,11,1,135000,1,440008.8154,0
32476.95175,10000,33,1,6,5,135000,12,170127.4842,0
68356.56222,22668.9587,67,4,5,5,135000,14,104758.6214,0
136823.2248,0,63,1,14,6,135000,18,461505.9098,0
63129.29997,26670.27249,54,4,15,7,135000,19,154574.0691,1
98927.2819,0,63,3,11,6,135000,12,79771.36103,0
148031.7066,0,55,1,5,1,135000,21,229187.5995,1
97405.16995,0,75,4,13,2,135000,25,375384.0679,0
140369.3629,0,45,4,18,4,135000,17,282628.8631,1
26402.67787,55407.12965,71,2,5,7,135000,25,161139.6894,0
134145.4133,0,74,1,1,5,135000,6,224128.9648,0
77075.71302,0,21,3,12,7,135000,21,345212.4325,0
44286.91696,38453.58156,46,3,8,0,135000,8,26422.46821,1
132436.0913,0,55,0,1,2,135000,17,424516.9739,1
46010.21859,59730.03358,22,2,15,3,135000,13,500000,0
63108.75042,65400.29131,69,4,15,2,135000,4,404874.8927,0
127565.5929,0,75,0,10,6,135000,25,79264.23262,0
70705.15303,33136.69269,47,1,6,4,135000,28,47282.92019,1
150000,0,71,4,5,4,135000,21,436255.9033,0
37555.73403,25357.7168,57,4,3,8,135000,28,397480.9583,1
118523.5748,0,35,1,14,7,135000,29,318080.5755,0
61339.06874,63133.86654,72,4,16,7,135000,26,54282.72291,0
106447.7675,0,36,4,3,6,135000,8,293898.8954,0
59076.79985,56959.13617,55,2,13,2,135000,28,225971.8378,1
103394.6601,0,60,1,7,1,135000,19,105843.6538,0
144059.2945,0,49,2,12,8,135000,10,201621.5376,1
43059.46784,24069.8323,41,1,17,8,135000,17,202985.6342,1
35711.48855,32645.94891,79,0,5,3,135000,22,482268.4687,0
53937.08162,54690.10666,48,2,9,3,135000,7,317818.689,1
26812.0596,61533.80316,22,2,19,7,135000,25,306874.1201,0
43370.61957,74132.9186,62,2,14,4,135000,25,138185.9331,0
37163.80909,39904.31449,64,3,15,2,135000,14,189684.0175,0
139585.3677,0,48,1,17,3,135000,10,490340.69,1
72700.59075,54175.27818,42,0,6,6,135000,28,51049.25453,0
64833.46374,46463.0971,45,2,1,4,135000,13,112352.8515,1
138999.8191,0,28,4,3,2,135000,15,391111.3551,0
82777.49797,0,80,1,0,2,135000,18,373093.4231,0
72199.05185,52720.29889,51,4,15,5,135000,23,98651.15219,1
28926.58244,43770.5848,80,4,17,2,135000,26,114886.7106,0
41213.16825,71466.85571,53,1,10,7,135000,5,114388.894,1
83148,0,59,2,12,5,135000,13,329705.6611,0
89885.64894,0,59,3,15,6,135000,16,137888.1177,1
67119.59468,32024.41318,64,3,1,8,131983.7715,18,98769.27161,0
108691.2916,0,44,3,12,4,135000,1,490927.134,1
53369.3223,66230.98905,67,2,10,3,135000,21,288916.9453,0
49701.27031,37594.8751,20,4,16,3,135000,4,0,0
111583.6242,0,22,1,10,5,135000,20,381556.4175,0
24610.15527,35081.39035,63,4,8,3,135000,28,104807.4994,0
23302.05755,30361.62387,60,4,19,3,135000,28,300260.1407,0
91987.20318,0,51,2,12,7,135000,7,460895.7668,1
128900.5989,0,80,3,15,6,135000,23,250889.0817,0
33834.07956,47855.38863,50,4,3,5,135000,15,445594.1638,1
67984.5692,70625.47814,48,0,10,0,135000,8,355412.3125,1
84016.61896,0,54,3,18,4,135000,22,288951.6631,1
59247.70218,19770.15626,80,0,8,7,135000,15,453664.9332,0
113962.1566,0,80,2,3,5,135000,18,500000,0
29556.86549,19652.03017,69,4,17,0,135000,20,223277.2179,0
109041.9633,0,36,0,14,4,135000,24,44896.12361,0
84238.91746,0,48,1,1,8,53789.96553,9,182878.1858,1
68674.08579,21721.47387,72,3,6,5,135000,15,316234.8111,0
136709.863,0,63,3,14,4,135000,23,457629.7859,0
58345.47566,68258.28371,23,2,3,5,135000,2,334304.8981,0
91396.68047,0,24,0,17,5,135000,28,26597.96566,0
57663.28653,34745.08279,59,1,9,1,135000,18,346847.7629,1
59821.14144,45313.53266,23,3,18,6,135000,12,194678.7109,0
33258.92874,42274.60937,61,4,8,5,135000,12,137904.349,0
115226.3597,0,54,2,13,2,135000,25,211391.07,1
119179.6315,0,65,0,2,4,135000,19,389677.4414,0
34346.60288,75000,42,4,15,4,135000,6,192806.5838,1
89417.39243,0,43,3,5,3,135000,21,386220.016,1
88927.9212,0,47,2,10,4,135000,19,497070.716,1
61927.44993,53707.57359,60,3,0,5,135000,10,149320.2728,1
84335.54108,0,73,1,12,0,135000,22,262014.7736,0
68304.29566,33761.23596,42,3,14,8,105692.6643,24,205281.8188,1
86695.85164,0,23,2,6,1,135000,13,24524.73208,0
97239.21497,0,53,4,15,1,135000,26,474343.6085,1
94579.24724,0,30,1,17,8,102777.9184,19,435746.6529,0
133419.8898,0,21,0,6,0,135000,19,342341.8266,0
52289.40163,30665.50963,34,2,12,5,135000,1,238291.1913,0
81654.69851,0,27,3,8,7,135000,19,76870.68028,0
112741.3292,0,42,0,0,6,135000,30,99249.04636,1
150000,0,56,2,16,4,135000,1,387542.1802,1
142437.3476,0,22,1,16,5,135000,6,62597.81404,0
100849.8822,0,26,3,3,0,135000,15,266220.0051,0
26578.45105,34590.71765,23,0,12,4,135000,11,171474.4571,0
64460.25018,53967.17989,58,3,13,0,135000,24,79875.22307,1
63250.17556,29591.72193,26,4,3,3,135000,23,14216.32712,0
78664.39842,33770.55507,68,4,2,2,135000,20,419538.0994,0
99370.19834,0,26,2,16,3,135000,18,59650.29606,0
131031.3648,0,65,2,18,3,135000,2,279493.3332,0
26647.00351,61407.4202,53,1,16,6,135000,18,475438.9136,1
43268.73211,64019.80916,72,3,11,0,135000,15,293621.7485,0
114924.139,0,22,4,11,4,135000,16,10983.06175,0
38902.60546,10000,62,1,0,6,135000,28,367108.2938,0
25257.39885,49120.92738,70,2,12,3,135000,11,26589.88636,0
37916.75289,45660.94513,46,2,16,5,135000,2,167512.203,1
60437.2712,10000,22,2,18,4,135000,28,390972.1018,0
137798.7091,0,23,1,12,7,135000,25,169766.932,0
34370.14566,41790.52087,69,1,18,0,135000,16,159286.9741,0
129504.8783,0,69,3,1,1,135000,26,391198.9568,0
56049.66407,42045.63982,59,3,5,5,135000,1,328767.1131,1
148864.6865,0,24,4,19,0,135000,10,187968.1802,0
69795.57995,53878.04815,26,2,9,6,135000,14,384133.6511,0
76123.79915,18372.32684,26,2,2,6,135000,26,198435.9279,0
144366.9409,0,59,0,3,0,135000,3,209593.3619,1
47149.87992,28656.71679,78,0,17,2,135000,18,195791.2424,0
72789.17213,52127.31742,55,0,18,4,135000,20,252936.4019,1
92162.6703,0,31,4,7,4,135000,7,379132.7785,0
116333.815,0,63,0,11,5,135000,22,50082.61865,0
125382.2984,0,47,0,3,4,135000,23,179738.4838,1
30848.73521,53256.83584,51,1,9,8,135000,13,96843.26583,1
84230.8414,0,74,4,14,6,135000,4,476535.174,0
98512.68771,0,79,3,18,5,135000,18,241783.8614,0
70378.52034,69649.78344,80,2,4,8,96926.59874,12,132631.1937,0
56656.42659,74648.11062,75,1,16,8,135000,14,253036.4844,0
23268.64969,29092.41539,40,0,15,2,135000,29,404816.9558,1
20000,19672.23624,79,0,15,5,135000,2,111936.5024,0
24381.7731,40355.10967,23,1,1,0,135000,8,462052.4339,0
85144.20944,0,74,4,16,1,135000,23,185437.6014,0
33562.17317,51343.8616,75,4,9,5,135000,21,224080.6514,0
112993.1103,0,57,3,15,5,135000,2,325124.8495,1
53956.16715,56997.92066,59,0,18,4,135000,4,345925.0689,0
86529.30837,0,35,1,17,2,135000,24,65411.1111,0
42799.73122,10000,47,0,2,7,135000,13,91405.20702,1
40580.83824,29426.5871,52,2,18,0,135000,19,457355.8474,1
126289.7241,0,40,2,17,2,135000,8,425949.924,1
106879.7626,0,73,3,5,8,123978.9422,28,306411.7997,0
115283.7124,0,20,2,2,2,135000,18,100045.6075,0
109270.4047,0,46,4,0,0,135000,19,258753.4519,1
100956.3053,0,71,3,12,6,135000,19,168451.1825,0
32511.44611,42513.90477,50,4,16,3,135000,9,274416.8413,1
97910.6968,0,43,3,8,4,135000,11,184430.5295,1
25073.37289,54900.21227,26,3,8,0,135000,5,452195.8745,0
81192.71102,0,51,4,16,7,135000,13,368639.208,1
80104.98084,0,33,0,17,7,135000,28,283054.6626,0
142169.3522,0,75,3,7,8,115365.1982,23,268074.4783,0
24442.90118,29639.11494,74,3,3,8,66005.23007,8,85484.57756,0
70424.6702,56043.13382,27,0,2,3,135000,2,103201.7256,0
33204.45782,10924.25753,48,1,14,5,135000,9,24761.97406,1
120322.6904,0,77,4,4,3,135000,26,204728.5562,0
128951.7229,0,20,3,12,8,65882.95585,11,441455.0671,0
42390.08752,33637.56711,49,3,1,0,135000,22,185338.8591,1
125528.8991,0,21,4,7,2,135000,29,298400.2456,0
117236.9859,0,20,3,15,2,135000,23,208623.0831,0
120665.9652,0,28,3,13,8,92682.81682,21,474569.7189,0
25117.06247,43660.01556,72,4,7,3,135000,12,413167.8557,0
138774.6702,0,26,0,11,7,135000,27,354597.2821,0
143427.4998,0,26,2,17,8,55123.09027,8,47122.54191,0
37289.35068,68793.67618,47,3,14,2,135000,5,424987.4419,1
80467.69337,0,27,4,9,6,135000,9,385566.9914,0
108874.5631,0,76,0,11,6,135000,27,332332.51,0
91315.10049,0,22,4,3,5,135000,13,330024.7144,0
145218.0232,0,37,0,0,0,135000,2,416934.2433,0
25373.07501,66107.31599,25,1,4,1,135000,13,465053.347,0
38418.55034,29483.9432,46,1,17,2,135000,3,92637.90127,1
105893.1277,0,60,2,18,2,135000,11,298627.6529,1
113038.9025,0,46,2,3,6,135000,11,192180.7882,1
36344.77607,35194.22054,69,1,13,3,135000,11,137269.0953,0
62171.79517,33631.1317,22,1,17,3,135000,7,389390.3597,0
57182.26921,56008.48105,59,1,7,1,135000,16,191830.4176,1
51918.13348,31714.41935,66,4,10,6,135000,2,383375.6145,0
112960.1875,0,76,0,17,1,135000,17,262784.6351,0
137840.2115,0,77,2,3,6,135000,29,452448.7783,0
