n1,n2,n3,n4,n5,n6,n7,n8,class
31.3,22.4,1010.3,8.8,7.6,20.0,43.0,25.0,0.0
42.3,35.0,1009.6,7.8,15.6,25.1,45.0,37.9,1.0
37.7,25.3,1025.3,13.2,5.1,15.0,55.0,27.0,0.0
42.9,28.2,1012.3,13.1,12.9,22.0,48.0,35.1,0.0
29.3,22.0,1011.2,6.7,8.2,20.0,30.0,27.0,1.0
26.3,18.9,1029.7,9.1,9.6,17.1,33.1,21.9,0.0
47.4,42.7,1014.1,7.1,11.2,21.0,50.0,45.0,0.0
35.6,27.4,1014.1,7.7,19.5,25.1,43.0,30.0,0.0
42.8,23.0,1015.6,14.2,8.4,17.1,57.9,30.0,0.0
43.4,31.6,1008.6,9.7,9.8,20.0,52.0,36.0,1.0
44.9,30.5,1023.1,9.2,8.1,17.1,57.0,30.9,0.0
40.9,39.4,1008.5,4.0,15.1,20.0,46.0,39.0,1.0
42.8,26.6,1017.6,13.1,7.4,15.0,55.9,32.0,0.0
51.8,42.3,1003.6,7.6,9.7,18.1,63.0,45.0,1.0
39.9,24.7,1016.0,12.0,10.3,15.0,48.0,30.0,0.0
38.0,25.5,1015.9,14.2,9.8,25.1,53.1,27.0,0.0
39.9,22.9,1025.1,14.4,9.0,20.0,60.1,24.1,0.0
60.7,53.0,999.5,8.6,12.7,20.0,73.9,54.0,1.0
59.3,45.0,999.3,11.8,19.3,25.1,75.0,46.9,0.0
42.5,38.6,1004.7,9.9,12.0,15.0,45.0,41.0,1.0
55.2,45.4,1013.4,9.2,9.5,20.0,69.1,48.0,1.0
70.6,54.9,996.7,7.9,25.1,45.1,80.1,57.0,1.0
50.8,30.5,1018.5,12.6,6.7,12.0,64.0,39.0,0.0
60.6,46.8,1011.5,10.9,4.8,18.1,72.0,52.0,1.0
63.6,47.0,1004.8,11.4,14.3,25.1,77.0,53.1,1.0
73.4,58.4,1014.6,11.2,9.5,20.0,84.9,63.0,1.0
81.7,56.8,1002.2,12.3,15.1,22.9,91.0,72.0,0.0
78.8,60.0,1006.2,12.7,16.0,20.0,93.9,68.0,0.0
71.1,58.9,1008.8,10.4,13.1,25.1,84.9,63.0,1.0
83.9,72.0,1015.6,10.5,8.8,15.0,96.1,75.9,0.0
79.5,68.3,1005.4,10.3,13.7,20.0,91.0,72.0,0.0
90.0,64.9,1001.0,14.9,15.4,25.1,100.0,80.1,0.0
80.5,62.5,1014.2,12.5,9.7,17.1,93.0,69.1,0.0
80.4,64.7,1008.9,10.2,14.9,25.1,96.1,66.0,1.0
82.5,68.7,1009.8,14.8,15.3,20.0,98.1,73.0,1.0
81.9,70.7,1008.6,10.4,6.7,20.0,90.0,72.0,0.0
70.5,53.1,1022.1,12.1,4.3,11.1,82.9,57.9,0.0
75.3,62.6,1013.3,9.9,5.2,14.0,89.1,68.0,1.0
75.7,63.5,1017.9,9.4,3.9,15.0,87.1,64.9,1.0
77.3,68.7,1011.6,8.2,3.1,10.1,88.0,71.1,1.0
83.5,68.2,1012.6,12.2,11.9,20.0,96.1,73.0,0.0
85.1,68.7,1012.6,10.2,5.1,13.0,95.0,75.0,0.0
85.7,72.7,1009.0,13.0,6.2,20.0,95.0,77.0,1.0
73.4,64.6,1015.0,13.0,4.7,20.0,84.9,63.0,1.0
77.2,60.5,1014.1,11.9,8.8,20.0,90.0,66.0,0.0
77.4,58.9,1016.9,11.6,6.0,15.0,88.0,64.0,0.0
70.8,52.7,1023.0,11.1,4.4,8.9,82.0,55.0,0.0
73.2,51.8,1020.0,14.9,5.3,13.0,84.9,62.1,0.0
81.5,60.7,1014.3,10.3,10.3,17.1,93.0,66.9,0.0
84.5,65.1,1008.6,13.2,7.8,15.0,96.1,72.0,0.0
69.8,57.0,1009.5,9.7,7.9,17.1,91.0,59.0,1.0
65.0,46.3,1022.0,13.6,5.5,15.0,78.1,50.0,0.0
73.7,58.4,1013.7,10.9,7.2,30.1,82.9,63.0,0.0
66.4,47.9,1013.1,12.4,5.0,13.0,81.0,55.0,0.0
62.9,46.5,1010.9,13.2,3.5,13.0,84.9,46.0,0.0
67.7,39.0,1017.7,14.3,14.4,22.0,84.9,55.0,0.0
62.3,38.8,1012.1,13.5,5.8,15.0,82.9,42.1,0.0
67.7,38.6,1021.2,12.1,7.6,15.9,84.9,53.1,0.0
55.3,30.8,1022.6,12.7,4.2,15.0,75.0,37.9,0.0
57.5,36.0,1018.4,12.5,1.8,5.1,73.9,39.9,0.0
65.1,44.5,1020.6,9.2,6.9,13.0,82.0,52.0,0.0
68.5,57.0,1014.7,9.9,9.0,20.0,77.0,62.1,1.0
67.3,53.1,1014.8,10.6,11.4,25.1,73.9,63.0,1.0
52.6,45.3,1013.4,9.2,5.1,10.1,62.1,46.9,1.0
49.1,36.4,1019.6,10.0,4.1,17.1,66.9,36.0,0.0
58.1,41.9,1015.8,12.3,7.3,17.1,78.1,44.1,0.0
33.7,16.6,1030.1,9.4,11.2,20.0,39.0,28.0,0.0
42.4,35.7,1023.5,8.2,6.6,12.0,61.0,32.0,0.0
53.8,41.5,1018.7,10.9,8.1,15.0,66.9,42.1,0.0
61.0,50.0,1006.9,10.7,14.0,19.0,71.1,53.1,0.0
32.2,25.7,1011.6,12.0,3.2,8.0,41.0,27.0,0.0
36.2,27.5,1010.0,11.6,6.9,20.0,57.0,26.1,0.0
40.0,28.0,1024.1,10.0,4.0,10.1,48.9,28.9,0.0
33.5,27.7,998.6,9.5,9.8,20.0,43.0,25.0,1.0
37.4,28.0,1009.6,10.5,15.9,22.0,45.0,33.1,0.0
31.2,21.0,1017.9,12.3,6.6,15.0,46.0,21.0,0.0
18.0,9.9,1032.0,12.0,6.1,15.0,27.0,12.9,0.0
35.9,32.7,1007.9,8.9,4.7,15.0,45.0,28.0,1.0
34.3,22.0,1022.7,13.3,5.8,12.0,52.0,23.0,0.0
27.8,17.7,1013.5,12.7,6.9,15.0,46.0,15.1,0.0
38.9,25.5,1012.9,13.7,5.7,15.0,53.1,26.1,0.0
33.6,22.2,1018.5,12.7,5.3,14.0,50.0,23.0,0.0
17.1,5.6,1022.7,9.9,15.5,22.9,27.0,10.9,0.0
17.9,8.4,1024.8,9.5,12.6,22.9,28.9,12.9,0.0
1.9,-8.4,1032.2,11.6,10.7,22.0,12.9,-4.0,0.0
-4.9,-14.7,1039.2,13.7,13.1,22.0,5.0,-11.9,0.0
9.5,3.1,1021.8,7.9,8.8,15.0,14.0,6.1,0.0
31.7,25.7,1019.3,8.1,4.2,18.1,52.0,19.9,0.0
43.0,27.5,1017.8,14.7,8.4,20.0,57.9,33.1,0.0
32.8,21.0,1025.3,9.9,14.5,20.0,44.1,26.1,1.0
41.1,25.3,1008.6,13.9,9.8,17.1,51.1,30.0,0.0
50.2,36.4,1000.9,9.1,7.1,15.0,68.0,39.0,0.0
50.6,29.1,1014.3,12.9,16.8,25.1,64.0,39.9,0.0
37.2,31.3,1017.1,11.6,10.3,20.0,50.0,30.0,0.0
37.7,31.4,1001.9,10.2,9.5,15.9,50.0,32.0,0.0
29.0,20.9,1016.8,8.7,20.6,30.1,36.0,24.1,0.0
35.7,14.9,1020.2,13.9,4.8,15.0,62.1,18.0,0.0
45.5,27.1,1003.7,12.1,10.8,20.0,57.9,37.9,0.0
19.8,12.8,1025.4,11.1,14.5,25.1,27.0,12.9,0.0
50.5,33.1,1002.2,8.5,18.8,25.1,60.1,45.0,1.0
43.7,32.1,1014.7,10.4,10.1,22.0,46.9,39.0,0.0
34.5,20.3,1023.4,13.2,8.4,17.1,46.9,23.0,0.0
25.2,15.2,1022.1,11.6,3.5,11.1,35.1,19.9,0.0
28.0,14.3,1029.8,11.9,15.2,25.1,39.9,19.9,0.0
63.2,43.3,1009.1,14.9,18.3,30.1,81.0,52.0,0.0
52.6,26.3,1029.3,11.0,8.0,18.1,63.0,37.0,0.0
60.5,52.4,1002.8,12.0,14.8,25.1,77.0,46.9,1.0
56.4,40.6,1016.5,11.7,10.1,15.9,70.0,46.9,1.0
55.3,46.7,1018.7,11.2,12.2,22.9,69.1,48.9,1.0
56.9,50.1,1010.5,10.6,9.3,15.0,68.0,51.1,1.0
42.4,38.0,1015.2,7.8,6.7,11.1,48.9,39.0,1.0
47.2,35.9,1016.9,14.0,4.3,10.1,64.9,34.0,0.0
49.5,32.6,1021.0,14.9,5.9,14.0,63.0,34.0,0.0
63.8,43.1,1015.9,11.8,8.9,18.1,75.0,52.0,0.0
62.9,42.9,1017.4,14.9,7.1,12.0,75.9,53.1,0.0
64.7,44.5,1013.5,13.9,15.2,25.1,77.0,57.0,0.0
60.8,45.1,1019.7,13.8,5.1,15.0,72.0,48.0,0.0
58.7,44.4,1010.6,14.9,5.6,15.0,70.0,48.9,0.0
57.5,52.7,1005.3,8.3,10.3,20.0,68.0,53.1,1.0
72.7,61.0,1003.4,13.3,15.9,22.9,82.0,66.0,0.0
80.3,69.0,1007.4,14.9,15.7,30.1,91.0,73.0,0.0
80.3,64.1,1006.8,14.9,13.6,20.0,88.0,72.0,0.0
82.5,72.0,1012.0,14.9,9.8,18.1,91.0,75.0,0.0
74.1,61.0,1014.7,13.6,2.5,8.9,90.0,61.0,0.0
86.5,68.5,1010.7,14.9,8.0,17.1,98.1,75.0,0.0
77.4,57.8,1018.3,14.9,5.6,12.0,88.0,66.0,0.0
81.5,71.1,1014.8,10.3,6.3,10.1,93.0,72.0,0.0
77.3,61.1,1015.0,14.9,6.2,10.1,88.0,66.0,0.0
90.0,72.2,1009.5,14.0,5.7,10.1,102.9,75.0,0.0
81.8,60.1,1016.1,14.9,9.9,18.1,91.9,73.9,0.0
90.0,70.3,1006.0,14.5,8.8,20.0,99.0,82.9,1.0
76.7,59.6,1015.0,11.6,6.3,14.0,89.1,68.0,1.0
81.2,64.0,1009.3,11.7,8.3,15.9,90.0,71.1,1.0
73.1,64.2,1013.0,9.7,7.5,12.0,81.0,66.0,1.0
74.6,66.4,1009.6,9.6,11.4,22.9,102.0,69.1,1.0
75.7,64.2,1014.4,13.0,5.4,13.0,90.0,64.0,0.0
68.0,63.6,1015.7,8.7,6.4,10.1,73.0,63.0,1.0
78.1,70.7,1011.5,12.8,10.9,22.9,88.0,72.0,1.0
73.2,68.8,1014.1,8.0,9.1,13.0,82.0,69.1,1.0
82.4,70.9,1011.3,13.9,10.8,17.1,91.0,73.9,0.0
80.6,76.0,1019.0,5.5,8.2,15.0,87.1,75.0,0.0
80.5,65.5,1014.1,12.3,5.1,13.0,91.9,70.0,0.0
81.2,61.7,1013.8,11.6,8.1,15.0,93.0,71.1,0.0
60.5,51.4,1020.4,13.2,4.3,12.0,72.0,48.9,0.0
69.5,60.5,1014.5,11.9,9.7,15.9,82.0,62.1,0.0
80.4,64.6,1005.0,12.1,12.6,19.0,93.0,70.0,0.0
55.3,41.3,1021.2,11.2,3.9,13.0,72.0,39.9,0.0
69.3,50.1,1014.6,10.2,2.2,8.0,90.0,53.1,0.0
55.1,49.2,1014.2,7.5,8.5,13.0,60.1,50.0,1.0
60.0,55.5,1014.3,7.2,11.8,20.0,66.9,51.1,1.0
61.0,56.6,1018.3,5.7,8.4,13.0,77.0,51.1,1.0
62.7,50.7,1002.4,9.3,5.9,12.0,71.1,57.0,0.0
46.6,32.5,1018.4,11.8,4.9,8.9,64.9,34.0,0.0
51.5,43.3,1020.8,9.3,10.4,18.1,64.9,45.0,1.0
59.5,46.8,1022.3,9.9,7.0,15.0,69.1,51.1,0.0
44.2,32.7,1014.3,11.5,5.9,14.0,52.0,35.1,0.0
36.0,28.3,1019.4,9.9,11.4,30.1,48.0,27.0,1.0
39.1,24.2,1023.0,9.2,6.8,15.0,59.0,28.0,0.0
58.7,44.2,1026.3,9.9,6.6,12.0,70.0,50.0,0.0
57.9,41.4,1015.8,12.7,10.2,18.1,64.9,50.0,0.0
55.8,42.4,1008.4,9.7,6.9,15.0,63.0,46.9,0.0
44.0,36.7,1013.2,8.3,9.2,22.0,48.0,39.0,1.0
33.2,20.7,1017.4,10.9,9.3,20.0,39.9,24.1,0.0
33.2,23.4,1019.3,10.0,6.1,18.1,44.1,25.0,0.0
34.7,25.6,1014.4,8.7,1.4,5.1,55.0,23.0,0.0
31.4,22.5,1023.5,8.1,11.3,18.1,37.9,27.0,0.0
37.6,28.4,1017.0,8.2,8.3,14.0,42.1,30.0,1.0
32.3,22.5,1015.5,11.4,10.0,22.0,44.1,21.0,0.0
30.2,23.7,1020.1,8.7,5.1,15.0,43.0,23.0,0.0
41.6,27.1,1012.7,8.4,7.1,17.1,50.0,35.1,0.0
31.7,26.7,1020.9,6.1,15.0,20.0,39.0,27.0,1.0
26.8,19.9,1011.3,7.1,4.0,11.1,46.0,18.0,0.0
30.7,22.8,1018.2,8.2,3.4,8.0,39.0,23.0,0.0
30.3,24.0,1011.1,8.8,5.3,8.9,41.0,24.1,0.0
24.3,18.6,1016.6,6.9,8.4,15.9,30.0,14.0,1.0
33.9,22.9,1013.4,10.1,5.0,12.0,42.1,28.9,0.0
20.0,15.7,1022.0,4.4,9.8,17.1,30.9,9.0,0.0
22.0,17.1,1010.1,7.1,9.8,25.1,30.0,16.0,0.0
11.7,5.3,1026.8,7.5,12.3,26.0,27.0,-0.9,0.0
30.3,24.7,1015.3,7.4,10.2,19.0,37.0,25.0,0.0
21.2,15.6,1015.9,5.9,4.6,8.9,28.0,12.0,0.0
30.6,25.6,1007.0,6.5,6.0,18.1,37.0,24.1,0.0
11.2,3.3,1027.6,10.4,6.6,11.1,25.0,3.0,0.0
30.7,26.1,1022.0,6.1,11.0,28.9,39.9,26.1,0.0
21.9,11.2,1021.8,9.9,7.4,15.0,33.1,14.0,0.0
23.4,16.5,1023.2,7.0,11.8,18.1,44.1,10.9,0.0
34.7,25.5,1011.6,8.9,3.6,10.1,55.0,19.9,0.0
25.4,16.0,1024.5,8.1,11.8,26.0,35.1,16.0,0.0
52.5,34.7,1004.6,12.9,5.0,14.0,68.0,36.0,0.0
47.7,31.9,1016.8,11.0,11.5,22.0,63.0,37.0,0.0
34.9,18.6,1020.5,10.1,8.1,15.0,43.0,32.0,0.0
20.1,15.0,1012.2,5.5,17.7,26.0,25.0,16.0,1.0
14.4,5.7,1026.2,6.8,15.1,22.0,21.0,9.0,0.0
45.3,27.2,1017.1,10.6,11.1,22.0,62.1,33.1,0.0
57.1,37.3,1011.9,9.1,5.2,19.0,73.0,41.0,0.0
45.2,30.2,1020.2,10.6,15.4,28.9,55.0,39.0,0.0
62.7,33.6,1015.8,12.3,6.3,20.0,77.0,46.9,0.0
55.7,38.4,1009.0,10.9,8.3,13.0,72.0,39.9,0.0
73.1,52.6,1001.9,10.0,13.8,27.0,87.1,64.0,0.0
68.3,41.0,1003.9,9.0,8.6,28.0,79.0,55.9,0.0
64.7,46.9,1009.6,14.9,16.4,30.1,80.1,54.0,0.0
65.8,43.5,1022.3,12.4,14.1,22.0,81.0,54.0,0.0
65.9,43.8,1014.5,13.0,2.8,8.0,77.0,52.0,0.0
56.7,28.8,1019.8,12.2,8.6,18.1,69.1,41.0,0.0
58.7,47.8,1016.3,12.3,7.3,18.1,66.0,48.9,0.0
69.3,51.3,1014.8,10.4,10.7,26.0,81.0,57.0,0.0
74.4,49.7,1011.2,12.1,3.1,10.1,87.1,61.0,0.0
61.2,50.0,1009.5,10.4,5.8,13.0,73.0,52.0,1.0
59.7,50.8,1005.3,10.0,9.1,20.0,73.0,50.0,1.0
74.7,62.0,1009.0,12.4,20.4,25.1,88.0,66.0,0.0
64.7,58.1,1003.5,9.3,6.2,13.0,78.1,59.0,1.0
56.8,42.9,1011.2,13.2,6.0,11.1,71.1,46.9,1.0
62.0,47.8,1016.2,10.6,2.8,8.0,73.0,54.0,0.0
72.0,58.9,1013.3,9.4,10.5,15.9,80.1,64.9,1.0
73.9,57.9,1017.4,14.9,5.1,11.1,84.0,64.9,1.0
68.6,59.4,1014.9,9.9,9.2,18.1,79.0,60.1,1.0
76.8,67.4,1010.5,10.9,15.3,22.9,90.0,68.0,1.0
85.1,69.6,1013.5,13.7,15.4,20.0,93.0,77.0,0.0
85.2,69.4,1003.5,14.9,13.1,22.9,97.0,73.9,0.0
86.0,69.0,1015.0,13.8,9.0,20.0,96.1,75.9,0.0
77.5,62.0,1012.2,11.5,6.8,15.9,87.1,66.0,0.0
79.2,66.9,1017.8,14.9,6.6,15.9,87.1,70.0,1.0
78.9,69.6,1012.0,14.6,6.8,18.1,88.0,72.0,1.0
90.2,66.6,1012.7,14.9,9.0,14.0,102.0,75.9,0.0
92.2,68.0,1012.5,14.7,7.1,12.0,102.9,80.1,1.0
83.4,67.9,1012.2,14.9,9.5,13.0,91.9,73.9,0.0
75.4,54.8,1016.8,14.9,6.1,12.0,88.0,62.1,0.0
73.4,52.6,1018.0,12.0,4.2,11.1,84.9,59.0,0.0
79.7,55.8,1013.9,12.6,4.5,10.1,95.0,64.9,0.0
84.6,61.4,1010.1,13.3,8.3,14.0,97.0,75.0,0.0
83.8,63.8,1010.6,14.8,12.0,15.9,99.0,72.0,1.0
85.3,59.0,1008.3,14.7,8.2,15.0,98.1,71.1,0.0
67.5,43.9,1022.2,12.8,3.9,14.0,84.9,53.1,0.0
74.4,41.1,1019.9,14.9,6.5,18.1,86.0,55.0,0.0
86.4,48.0,1004.9,12.7,13.2,25.1,100.0,72.0,0.0
77.2,54.7,1010.5,11.4,15.8,25.1,93.9,66.9,0.0
84.2,64.3,1009.0,14.3,19.1,34.0,95.0,73.9,0.0
71.4,61.7,1007.7,8.8,6.5,15.9,84.9,62.1,1.0
52.6,41.3,1027.9,10.9,10.6,15.0,55.0,50.0,1.0
69.6,56.1,1007.7,12.7,13.1,20.0,73.9,64.9,1.0
65.0,56.5,1019.5,9.5,13.1,25.1,73.9,59.0,0.0
53.7,43.2,1018.4,11.4,8.8,20.0,64.0,45.0,1.0
67.3,50.6,1007.5,10.6,15.9,30.1,84.9,53.1,0.0
47.2,30.7,1010.0,11.4,2.1,8.0,68.0,30.9,0.0
51.5,34.7,1014.9,11.8,4.5,15.0,75.9,37.9,0.0
49.6,43.9,1014.9,9.4,12.4,30.1,64.0,39.0,1.0
61.7,40.1,1001.8,12.7,7.8,15.0,79.0,48.9,0.0
45.5,29.5,1002.4,12.8,6.7,20.0,73.9,32.0,0.0
42.8,27.4,1016.8,12.2,6.4,15.0,64.0,32.0,0.0
34.0,16.8,1026.3,11.3,8.8,18.1,46.0,21.0,0.0
39.7,31.8,1009.3,9.4,9.0,15.9,48.9,30.0,0.0
13.7,4.0,1014.8,9.4,18.3,26.0,21.9,5.0,0.0
44.3,31.1,1016.2,11.4,8.5,14.0,62.1,33.1,0.0
28.9,15.1,1026.5,11.2,8.5,20.0,45.0,21.0,0.0
11.7,3.1,1025.8,10.2,20.7,30.1,19.9,7.0,0.0
32.9,32.1,1008.4,3.8,7.1,12.0,35.1,32.0,1.0
28.1,20.4,1011.6,10.1,8.1,15.0,42.1,19.9,0.0
20.7,15.3,1031.1,6.0,8.3,14.0,24.1,19.0,0.0
22.8,12.2,1027.6,10.7,8.7,20.0,28.9,16.0,0.0
10.0,4.8,1024.7,9.8,6.3,15.0,17.1,3.0,0.0
30.5,22.2,1006.1,8.8,5.2,15.9,45.0,21.9,0.0
33.1,18.3,1027.5,12.6,9.0,15.9,46.0,27.0,0.0
18.0,8.3,1039.5,9.9,5.9,12.0,37.0,7.0,0.0
35.8,23.8,1024.4,11.6,5.7,12.0,48.0,28.9,0.0
14.3,6.4,1037.6,9.9,9.5,18.1,27.0,6.1,0.0
21.5,18.5,1032.3,2.8,9.1,15.9,28.9,16.0,0.0
15.8,10.3,1012.3,5.9,21.7,34.0,28.0,7.0,0.0
4.3,-2.6,1020.2,5.5,1.9,6.0,23.0,-8.0,0.0
13.1,8.0,1024.1,5.3,9.2,14.0,17.1,10.9,0.0
32.1,30.1,1018.3,3.7,10.2,22.9,35.1,30.0,1.0
18.0,10.9,1034.0,7.7,5.6,18.1,26.1,12.9,0.0
11.8,6.1,1023.9,7.1,1.8,10.1,30.0,-2.0,0.0
31.0,25.8,1022.3,7.6,9.4,15.9,36.0,27.0,0.0
29.9,23.9,1012.6,8.6,7.8,15.9,36.0,27.0,0.0
27.2,23.1,1015.6,5.3,9.6,20.0,30.9,25.0,1.0
32.8,25.1,1024.0,9.0,5.4,15.0,44.1,27.0,0.0
34.6,33.7,996.6,1.0,5.7,20.0,37.0,32.0,1.0
26.3,16.4,1020.9,12.1,3.3,10.1,46.9,15.1,0.0
39.4,27.6,1013.8,11.5,9.7,25.1,48.0,30.0,1.0
21.4,12.7,1014.4,7.1,25.4,35.0,28.9,16.0,0.0
15.0,4.0,1028.9,9.1,20.3,30.1,25.0,7.0,0.0
28.0,16.2,1029.3,9.3,8.1,17.1,35.1,21.0,0.0
32.7,21.3,1029.5,10.0,7.3,20.0,46.9,19.9,0.0
47.5,38.8,1014.7,9.6,12.5,20.0,61.0,39.9,0.0
59.2,40.1,998.0,9.4,17.6,30.1,70.0,45.0,1.0
47.3,23.0,1010.0,12.3,12.5,20.0,70.0,33.1,0.0
45.9,32.0,1006.3,11.9,10.1,20.0,63.0,37.0,0.0
35.2,19.8,1016.6,14.9,9.5,25.1,48.0,23.0,0.0
49.4,30.5,1017.8,12.2,9.8,20.0,61.0,42.1,1.0
37.6,24.3,1010.4,14.5,18.1,25.1,45.0,28.9,0.0
49.7,26.2,1025.7,10.1,7.4,15.9,71.1,28.9,0.0
38.9,21.3,1025.6,12.8,9.5,20.0,52.0,25.0,0.0
41.3,37.8,1013.5,4.7,19.8,40.0,57.0,37.0,1.0
49.8,42.7,1017.8,8.2,7.5,20.0,66.9,39.9,1.0
55.3,49.2,1013.3,7.7,14.8,20.0,68.0,48.9,1.0
72.5,59.9,1003.3,8.1,18.1,25.1,82.0,63.0,1.0
55.8,45.1,1016.5,9.9,7.8,30.1,71.1,45.0,0.0
70.4,46.2,1017.8,12.2,5.6,20.0,93.0,51.1,1.0
72.7,61.9,1011.4,8.2,4.6,20.0,86.0,61.0,1.0
69.6,59.3,1013.0,10.4,10.5,18.1,84.0,61.0,0.0
74.0,63.4,1009.1,12.7,11.3,25.1,82.9,66.9,1.0
71.3,51.0,1016.7,13.1,10.4,20.0,82.9,60.1,1.0
71.9,61.4,1012.3,10.2,10.7,20.0,82.9,62.1,1.0
80.0,56.6,1017.1,14.9,9.4,20.0,93.0,64.9,0.0
79.5,61.6,1010.8,13.7,10.0,20.0,89.1,69.1,0.0
88.0,67.2,1011.4,12.4,3.9,10.1,100.9,78.1,1.0
78.2,67.2,1009.2,13.5,4.5,12.0,91.0,69.1,0.0
74.2,60.0,1015.4,11.4,5.9,14.0,84.9,68.0,0.0
80.5,69.7,1005.6,12.1,9.9,25.1,91.9,73.9,1.0
75.6,63.5,1017.3,10.3,5.3,10.1,90.0,64.9,0.0
67.7,54.8,1016.2,14.9,12.7,15.0,80.1,57.0,0.0
78.5,68.7,1009.7,9.7,4.2,10.1,89.1,68.0,1.0
74.7,63.4,1015.1,12.4,4.0,10.1,86.0,63.0,0.0
69.0,57.9,1015.9,10.2,3.9,10.1,80.1,57.0,0.0
77.6,60.1,1012.6,14.0,7.1,12.0,88.0,62.1,0.0
72.3,65.7,1016.4,9.6,12.2,20.0,80.1,66.0,0.0
76.6,70.6,1012.7,11.0,13.6,25.1,89.1,68.0,1.0
80.2,65.6,1014.7,11.8,8.7,30.1,91.0,73.0,0.0
75.5,67.1,1016.3,10.7,3.9,20.0,84.9,66.0,1.0
76.8,64.5,1016.6,10.8,6.0,25.1,93.9,66.9,1.0
73.8,68.0,1011.9,6.9,9.0,17.1,82.9,70.0,1.0
74.2,54.0,1009.9,10.8,5.0,12.0,93.9,60.1,0.0
81.3,56.7,1008.3,12.3,7.1,15.9,99.0,66.9,0.0
74.2,65.6,999.2,10.2,5.6,15.9,82.0,66.0,1.0
80.5,55.2,1010.7,14.4,10.8,19.0,87.1,73.9,0.0
57.1,44.2,1029.6,11.4,3.9,8.9,71.1,45.0,0.0
73.9,57.7,1010.9,12.1,5.0,12.0,86.0,64.9,1.0
64.2,51.6,1008.4,12.2,4.6,8.0,82.9,52.0,1.0
63.6,46.3,1013.4,11.5,6.3,10.1,77.0,54.0,0.0
62.0,41.6,1018.3,11.9,5.4,18.1,79.0,45.0,0.0
73.6,48.1,1014.2,10.9,6.9,15.9,93.0,57.9,0.0
66.5,44.3,1009.2,11.8,8.9,15.0,89.1,53.1,0.0
61.6,39.4,1018.5,12.0,6.5,15.9,84.0,48.0,0.0
51.2,25.0,1029.3,12.9,8.7,14.0,60.1,42.1,0.0
73.7,56.1,1008.7,8.5,14.6,24.1,81.0,68.0,1.0
65.9,55.8,1018.2,9.5,3.3,8.0,81.0,55.0,0.0
50.9,45.5,1018.9,8.3,4.8,10.1,69.1,39.9,0.0
61.0,47.2,1005.1,8.6,15.0,22.9,72.0,48.0,1.0
63.5,48.0,1010.8,9.7,13.8,20.0,72.0,57.0,1.0
55.8,49.7,1006.5,9.5,13.2,20.0,63.0,52.0,1.0
44.5,39.2,1017.7,9.2,6.5,14.0,52.0,37.9,1.0
43.3,34.9,1017.7,9.3,4.5,12.0,64.9,30.9,0.0
53.2,45.7,997.3,11.6,4.5,14.0,68.0,43.0,0.0
45.2,27.5,1011.7,10.7,6.5,12.0,55.0,41.0,0.0
18.7,11.8,1026.6,13.0,9.1,13.0,28.9,9.0,0.0
26.3,18.2,1028.0,10.1,11.6,22.0,33.1,19.9,0.0
34.1,26.0,1013.2,10.5,6.5,12.0,51.1,26.1,0.0
44.1,35.7,1010.4,10.4,3.7,8.9,54.0,35.1,0.0
16.9,7.7,1033.2,7.9,10.2,15.9,19.9,14.0,0.0
22.3,10.4,1016.1,8.5,9.7,20.0,30.9,15.1,0.0
30.8,28.6,1013.7,4.7,7.8,14.0,39.0,24.1,0.0
34.1,30.7,1021.6,6.3,5.9,10.1,46.9,27.0,0.0
25.8,19.7,1018.1,10.1,12.0,18.1,32.0,21.0,0.0
40.4,30.4,1014.0,10.9,12.2,20.0,48.0,36.0,1.0
26.1,17.9,1028.6,11.2,5.9,12.0,39.0,19.0,0.0
25.7,15.6,1024.7,11.2,5.5,10.1,36.0,19.9,0.0
13.8,5.1,1014.8,7.7,11.5,15.9,35.1,5.0,0.0
6.4,-1.1,1028.2,10.7,7.5,12.0,12.0,3.0,0.0
16.7,10.4,1021.6,10.4,11.9,20.0,24.1,12.0,0.0
36.4,32.5,1006.0,9.7,10.4,18.1,44.1,26.1,0.0
5.2,0.0,1031.5,6.8,10.4,14.0,18.0,-2.0,0.0
13.1,6.9,1024.4,9.6,8.0,12.0,23.0,1.0,0.0
22.8,21.0,1020.5,3.5,5.5,12.0,28.9,18.0,1.0
33.4,30.3,1022.9,3.7,7.2,12.0,48.0,27.0,0.0
38.5,33.3,1016.6,8.9,8.3,20.0,52.0,28.9,0.0
34.6,21.7,1021.2,12.8,8.2,15.0,52.0,23.0,0.0
35.6,21.4,1020.2,14.9,6.5,13.0,48.9,24.1,0.0
11.7,6.3,1031.5,7.7,11.0,17.1,16.0,8.1,0.0
36.1,25.9,1018.7,11.9,13.7,18.1,45.0,26.1,0.0
30.6,22.3,1019.2,13.0,7.8,15.0,43.0,21.0,0.0
29.6,24.5,1021.4,7.8,11.2,17.1,37.9,21.0,0.0
49.0,30.8,1002.5,10.4,10.8,20.0,72.0,37.0,0.0
35.8,28.9,1003.1,5.7,14.6,25.1,57.45,21.0,1.0
42.3,39.4,1007.0,4.7,11.0,15.0,48.0,34.0,1.0
40.0,35.3,1008.6,8.0,3.5,10.1,45.0,36.0,0.0
31.4,25.5,1016.5,8.5,4.5,8.0,41.0,21.9,0.0
39.8,30.3,1021.5,11.8,5.6,12.0,43.0,36.0,1.0
