n1,n2,n3,n4,n5,n6,n7,n8,class
33.1,22.3,1015.9,12.0,10.4,22.0,46.9,24.1,0.0
18.9,8.2,1024.8,10.6,8.4,15.0,39.9,10.0,0.0
13.5,-0.3,1025.4,10.5,18.2,33.0,19.9,8.1,0.0
35.1,29.6,1015.6,3.6,8.0,20.0,43.0,30.9,0.0
26.5,17.2,1015.7,8.4,19.0,25.1,30.9,24.1,1.0
32.9,24.9,1016.4,10.6,6.7,15.0,45.0,25.0,0.0
41.9,30.9,1024.6,14.0,10.1,20.0,62.1,32.0,0.0
48.3,36.8,1018.0,10.5,10.9,24.1,64.0,37.9,0.0
49.0,37.4,1012.1,10.5,10.4,20.0,64.9,35.1,1.0
62.9,49.4,989.0,9.2,20.5,25.1,72.0,48.9,0.0
35.1,27.2,1023.7,12.6,8.6,18.1,45.0,27.0,0.0
48.4,28.3,1013.7,10.0,13.8,25.1,60.1,43.0,1.0
45.5,40.3,1015.0,6.1,4.7,25.1,55.0,36.0,1.0
47.3,30.3,1009.2,10.1,8.8,15.0,60.1,36.0,0.0
39.3,31.4,1014.6,9.7,16.7,25.1,45.0,33.1,1.0
48.6,37.0,1008.6,10.4,8.5,17.1,61.0,42.1,1.0
35.1,16.7,1021.4,14.9,12.4,22.0,45.0,23.0,0.0
68.5,40.5,1002.9,14.9,8.1,15.0,84.0,50.0,0.0
43.9,34.1,1014.3,12.9,19.5,30.1,55.0,37.9,1.0
56.9,54.5,988.7,5.3,9.8,15.0,61.0,52.0,1.0
52.1,42.5,1022.5,9.2,8.3,15.0,64.9,43.0,0.0
62.6,44.6,1013.1,11.3,5.7,20.0,75.0,48.0,0.0
48.5,32.6,1016.5,12.9,16.4,22.9,69.1,37.0,1.0
61.6,50.0,1009.4,11.4,8.1,15.0,72.0,55.0,1.0
68.5,54.5,999.4,11.8,14.1,20.0,78.1,60.1,0.0
68.5,58.6,1005.6,7.2,18.8,25.1,90.0,57.9,1.0
67.7,57.7,1018.0,9.0,15.6,20.0,81.0,61.0,0.0
73.3,52.3,1017.7,14.4,10.5,15.0,84.0,62.1,0.0
65.3,54.7,1008.8,8.9,10.4,15.0,82.0,55.9,1.0
76.4,66.5,1010.5,10.4,11.5,20.0,90.0,64.0,1.0
84.3,70.7,1009.8,10.5,7.0,17.1,97.0,75.9,1.0
77.3,62.4,1012.3,13.3,7.7,20.0,91.9,64.0,0.0
73.0,60.8,1014.8,10.9,8.9,20.0,82.9,66.9,1.0
71.5,59.7,1007.9,11.2,14.4,20.0,84.0,55.0,1.0
79.9,69.2,1017.0,9.6,11.5,20.0,95.0,70.0,0.0
75.2,61.2,1012.8,14.0,8.6,25.1,87.1,66.9,1.0
73.3,60.2,1013.5,9.7,4.7,12.0,90.0,64.0,0.0
72.0,57.0,1019.0,13.4,7.0,11.1,80.1,66.0,1.0
75.1,63.5,1016.0,9.5,5.8,15.0,84.9,66.9,0.0
82.6,66.2,1013.1,11.1,5.2,13.0,93.9,71.1,0.0
77.5,60.6,1016.2,13.5,3.6,8.9,89.1,69.1,0.0
81.4,55.2,1019.6,10.8,5.0,10.1,91.0,73.9,1.0
85.8,70.9,1015.4,10.3,5.8,12.0,97.0,75.0,0.0
76.0,67.1,1013.9,12.7,8.7,17.1,84.0,69.1,0.0
67.7,56.8,1020.3,12.3,5.4,10.1,79.0,57.9,0.0
71.2,58.4,1020.7,12.1,2.9,10.1,88.0,57.9,0.0
72.5,57.7,1018.6,10.5,7.3,13.0,81.0,64.9,0.0
72.2,54.3,1020.9,12.3,4.4,10.1,84.0,57.0,1.0
77.1,59.8,1012.8,9.3,7.4,18.1,89.1,69.1,1.0
80.3,56.5,1010.7,12.3,10.6,24.1,93.9,64.9,0.0
84.6,63.9,1013.0,14.9,8.9,20.0,95.0,73.9,0.0
64.2,49.7,1017.5,11.5,1.3,8.9,82.0,50.0,0.0
74.4,53.3,1017.7,14.9,3.9,8.0,87.1,62.1,0.0
62.1,46.2,1016.8,12.7,7.8,20.0,79.0,50.0,0.0
75.0,48.3,1003.4,14.9,8.0,15.0,95.0,63.0,0.0
54.8,37.5,1024.1,14.9,4.8,11.1,64.9,43.0,0.0
64.6,44.6,1016.5,11.5,3.8,11.1,77.0,50.0,1.0
80.8,48.7,1001.1,10.1,13.8,20.0,90.0,75.0,0.0
71.9,47.7,1016.0,9.9,9.9,20.0,84.0,63.0,0.0
52.5,34.4,1023.6,13.1,7.6,18.1,70.0,39.9,0.0
63.0,37.9,1013.2,10.1,2.9,10.1,79.0,46.0,0.0
71.4,51.6,1020.9,11.0,3.5,8.9,89.1,57.9,0.0
70.9,56.7,1014.2,12.1,6.3,18.1,81.0,64.9,0.0
50.8,39.6,1023.8,13.3,6.9,13.0,59.0,43.0,0.0
38.0,27.6,1018.6,10.2,3.4,10.1,50.0,28.0,0.0
49.3,37.9,1018.2,11.8,7.4,12.0,66.9,39.9,0.0
48.0,26.0,1030.3,9.9,3.5,12.0,55.0,39.0,0.0
30.5,24.1,1033.3,8.6,4.9,8.9,44.1,19.0,0.0
43.3,33.9,1025.7,8.7,4.5,13.0,59.0,33.1,0.0
54.5,42.3,1012.8,11.3,3.1,8.0,70.0,42.1,0.0
35.9,35.0,999.9,4.7,7.9,17.1,37.9,32.0,1.0
43.0,32.0,1004.3,12.0,6.6,10.1,46.9,36.0,0.0
35.3,29.3,1022.3,10.4,8.3,17.1,52.0,27.0,0.0
44.4,40.3,1010.0,9.4,12.5,25.1,55.9,37.0,1.0
32.2,24.3,1010.1,11.0,14.4,25.1,45.0,26.1,0.0
32.4,22.7,1009.3,12.8,6.2,15.0,55.0,21.0,0.0
27.8,16.9,1020.0,9.4,19.9,28.0,34.0,21.0,0.0
25.2,16.9,1029.0,9.6,8.4,15.0,44.1,16.0,0.0
11.2,1.6,1030.4,9.8,18.3,25.1,19.9,3.9,0.0
35.5,24.4,1020.8,13.9,7.1,15.0,45.0,24.1,0.0
17.5,6.8,1024.2,13.7,6.0,15.9,41.0,5.0,0.0
21.4,12.7,1023.4,13.8,10.0,22.0,36.0,10.9,0.0
32.3,21.9,1017.1,12.2,6.6,15.0,46.9,21.9,0.0
17.5,7.1,1023.3,14.7,13.3,20.0,23.0,10.9,0.0
28.8,25.0,1015.0,4.8,12.5,20.0,33.1,12.9,1.0
20.1,12.6,1012.0,8.7,2.7,10.1,36.0,10.9,0.0
26.8,16.3,1015.5,12.1,15.1,20.0,44.1,18.0,0.0
6.8,0.6,1029.0,8.7,4.9,12.0,24.1,-5.1,0.0
30.4,14.8,1029.6,11.6,4.4,11.1,54.0,16.0,0.0
43.6,31.4,1014.9,13.7,11.4,17.1,55.0,33.1,0.0
42.6,28.5,1017.8,14.9,5.6,10.1,66.0,28.9,0.0
23.7,8.3,1029.9,13.5,16.4,25.1,42.1,15.1,0.0
37.9,23.6,1021.8,10.5,8.4,17.1,55.0,21.0,0.0
40.5,39.4,997.8,4.1,14.2,20.0,46.0,35.1,1.0
43.9,32.5,1009.6,12.5,4.0,10.1,61.0,34.0,0.0
34.5,21.7,1014.9,14.9,8.3,12.0,46.0,25.0,0.0
18.2,7.3,1034.0,12.7,9.9,15.0,28.9,9.0,0.0
36.8,24.7,1022.4,12.4,10.3,20.0,52.0,21.9,0.0
38.3,33.4,993.4,5.3,20.6,25.1,50.0,33.1,1.0
36.5,20.7,1033.2,13.3,9.0,20.0,53.1,26.1,0.0
37.3,27.2,1018.1,10.4,12.0,17.1,44.1,30.9,0.0
42.5,38.1,1008.6,4.4,11.1,18.1,46.0,39.9,1.0
37.3,31.2,1014.5,9.9,13.1,20.0,52.0,27.0,1.0
43.4,22.6,1019.0,14.9,11.9,25.1,64.9,30.9,0.0
55.3,40.0,1012.8,9.9,5.1,15.0,80.1,39.9,1.0
55.2,29.6,1018.6,9.5,19.0,30.1,72.0,43.0,0.0
58.3,39.9,1019.8,14.9,11.1,22.0,73.9,44.1,0.0
60.1,32.4,1011.5,14.9,6.0,15.0,82.9,41.0,0.0
56.0,49.0,1017.0,8.5,13.6,30.1,62.1,50.0,1.0
72.5,59.3,1011.2,13.1,10.1,28.0,90.0,63.0,0.0
55.4,51.0,1006.7,6.0,10.5,15.0,61.0,46.9,1.0
37.5,26.8,1023.2,12.4,12.8,18.1,45.0,32.0,0.0
47.8,31.7,1015.3,12.3,8.5,15.0,59.0,35.1,0.0
58.9,38.4,1017.6,12.5,4.1,10.1,73.0,42.1,0.0
69.8,51.1,1014.0,13.9,6.9,13.0,84.9,57.9,1.0
55.3,41.0,1019.2,14.0,5.7,14.0,68.0,42.1,0.0
73.5,63.7,1009.2,10.4,13.1,19.0,84.0,64.0,1.0
69.9,61.4,1005.9,10.4,9.2,15.0,82.9,64.0,1.0
70.5,64.9,1002.4,8.8,12.3,20.0,75.9,63.0,1.0
57.8,48.4,1017.4,14.9,4.8,15.0,71.1,46.0,0.0
72.1,53.2,1011.0,14.9,7.8,18.1,87.1,57.0,0.0
75.4,63.7,1010.6,11.6,6.7,12.0,87.1,66.0,0.0
70.0,63.1,1006.2,11.2,6.5,15.9,82.9,60.1,1.0
85.0,72.0,1010.8,14.5,9.9,20.0,95.0,75.0,1.0
84.8,62.7,1011.1,14.9,13.9,27.0,100.0,73.0,0.0
86.8,67.2,1011.4,14.9,10.6,15.0,96.1,75.9,0.0
82.8,65.9,1015.5,12.9,6.2,13.0,96.1,70.0,0.0
88.8,63.4,1010.8,14.5,7.3,17.1,104.0,75.9,0.0
90.8,68.3,1010.6,14.9,7.8,15.9,106.0,78.1,0.0
88.1,64.7,1008.8,14.9,11.1,22.9,102.0,78.1,0.0
88.2,70.2,1008.1,14.9,9.5,15.0,100.9,75.9,0.0
80.8,63.0,1016.9,12.0,6.3,12.0,91.0,72.0,0.0
80.8,60.7,1018.6,13.2,4.7,11.1,91.9,70.0,0.0
75.4,62.9,1008.2,10.9,5.9,13.0,90.0,64.0,0.0
77.3,58.6,1009.2,14.3,7.6,15.9,91.9,66.0,0.0
76.6,60.0,1015.8,14.4,7.2,10.1,87.1,66.9,0.0
68.9,58.0,1015.6,11.8,11.2,24.1,82.9,63.0,1.0
80.5,71.3,1013.9,8.9,5.2,15.0,93.0,68.0,0.0
71.2,66.3,1014.0,6.5,4.5,12.0,80.1,64.0,0.0
74.4,69.0,1017.5,7.5,7.0,13.0,86.0,68.0,1.0
77.2,66.7,1020.6,9.5,8.8,20.0,84.0,69.1,0.0
71.9,61.4,1019.8,10.9,4.2,11.1,84.0,61.0,0.0
85.9,60.7,1008.4,13.8,10.9,15.9,100.0,78.1,0.0
67.1,53.1,1018.8,14.5,8.8,13.0,77.0,55.9,0.0
70.1,55.1,1015.1,13.3,13.0,24.1,84.0,60.1,0.0
68.6,61.1,1012.3,6.8,10.1,17.1,81.0,63.0,1.0
68.8,49.0,1005.4,11.6,6.1,15.0,82.9,55.9,0.0
68.5,47.8,1012.9,11.9,9.9,19.0,77.0,60.1,1.0
55.4,50.7,1018.2,7.7,6.9,13.0,60.1,51.1,1.0
62.6,59.7,1011.9,3.9,5.5,14.0,82.0,55.9,1.0
71.6,65.8,1010.6,8.9,5.6,10.1,81.0,63.0,0.0
60.0,48.6,1007.9,9.4,6.9,20.0,73.0,50.0,1.0
52.6,37.3,1018.4,12.8,4.9,10.1,62.1,42.1,0.0
48.6,37.2,1026.3,10.0,5.6,14.0,57.9,39.0,0.0
56.9,50.3,1023.4,7.0,6.3,14.0,68.0,46.9,0.0
39.9,27.7,1017.5,9.9,15.5,30.1,46.0,36.0,0.0
36.2,27.3,1016.7,9.9,5.0,15.0,42.1,30.0,0.0
35.1,17.3,1019.6,12.8,8.4,12.0,48.9,26.1,0.0
55.6,43.0,1017.3,9.9,4.2,12.0,75.0,43.0,0.0
55.9,42.9,1026.7,8.9,6.1,11.1,66.0,46.0,0.0
46.0,35.2,1017.4,8.3,7.3,15.0,66.0,36.0,0.0
43.6,34.7,1016.6,8.9,9.4,22.9,57.9,33.1,0.0
35.7,24.0,1011.7,10.9,9.1,17.1,50.0,28.0,1.0
38.3,24.0,1023.1,8.5,9.3,22.9,45.0,35.1,0.0
32.3,23.5,1028.8,8.6,10.9,22.9,41.0,28.0,0.0
28.3,23.4,1010.6,6.0,6.4,15.0,34.0,21.9,0.0
27.1,19.0,1029.7,9.7,11.6,18.1,35.1,25.0,0.0
20.8,16.1,1024.6,5.5,6.2,13.0,27.0,16.0,0.0
32.9,22.6,1011.3,9.9,14.0,18.1,39.9,30.0,0.0
31.7,17.8,1020.3,10.6,7.5,18.1,45.0,21.0,0.0
40.6,26.0,1011.6,10.4,9.6,18.1,53.1,33.1,0.0
21.0,13.8,1020.0,7.8,2.4,8.0,36.0,10.9,0.0
37.1,26.9,1017.2,8.7,8.3,21.0,53.1,26.1,0.0
26.3,19.3,1023.8,10.1,4.5,8.9,33.1,16.0,0.0
22.4,16.4,1022.1,6.5,1.7,8.0,30.0,12.9,0.0
33.0,19.8,1007.0,11.0,9.0,17.1,48.0,27.0,0.0
26.7,22.6,1008.4,6.7,6.1,12.0,30.9,17.1,0.0
16.6,9.7,1014.5,9.4,7.6,15.0,25.0,10.0,0.0
18.7,11.5,1025.2,9.9,9.6,32.1,28.9,8.1,0.0
16.3,10.4,1026.8,8.0,5.6,17.1,26.1,8.1,0.0
22.8,14.8,1033.4,6.4,17.1,26.0,26.1,16.0,0.0
18.5,13.0,1022.5,6.9,6.2,14.0,25.0,12.9,0.0
0.5,-7.5,1034.0,9.1,5.5,13.0,15.1,-8.0,0.0
35.9,30.2,1010.9,5.8,16.4,25.1,37.9,35.1,1.0
23.4,20.7,1010.4,3.5,10.7,18.1,34.0,17.1,1.0
28.5,24.0,1023.3,6.4,5.0,12.0,36.0,23.0,0.0
19.7,16.2,1019.5,5.1,6.3,15.0,25.0,17.1,1.0
36.3,33.2,1007.1,6.1,5.7,15.9,48.9,32.0,0.0
25.8,13.9,1023.7,10.1,6.9,13.0,43.0,15.1,0.0
48.1,38.8,1004.1,9.9,9.2,22.0,64.0,34.0,0.0
37.3,26.6,1014.5,9.5,17.0,30.1,43.0,28.9,0.0
44.1,30.7,1011.3,12.0,8.9,17.1,59.0,33.1,0.0
35.1,25.6,1007.4,9.9,15.6,34.0,44.1,28.9,0.0
22.1,11.7,1030.9,10.4,6.7,17.1,32.0,10.0,0.0
55.3,35.1,1012.3,9.9,12.1,20.0,64.9,44.1,0.0
54.8,34.7,1001.3,7.3,4.1,28.0,64.9,45.0,1.0
53.1,30.8,1020.7,9.8,5.0,14.0,72.0,37.9,0.0
62.5,38.0,1009.0,11.5,9.2,22.9,79.0,48.0,0.0
65.0,42.1,1008.0,11.4,11.7,20.0,78.1,53.1,0.0
64.4,29.9,1004.2,10.8,15.1,30.1,82.0,48.9,1.0
72.7,50.7,1000.6,11.1,20.9,32.1,84.0,61.0,0.0
59.4,45.4,1009.9,9.4,9.4,28.0,78.1,46.9,1.0
78.9,53.6,1008.2,13.0,19.1,26.0,89.1,69.1,0.0
73.2,48.7,1009.3,14.3,11.6,22.0,91.0,59.0,0.0
62.4,44.1,1018.3,12.4,5.7,14.0,71.1,52.0,0.0
64.2,48.3,1019.2,14.0,9.2,30.1,79.0,50.0,0.0
69.1,50.0,1015.3,11.5,7.2,14.0,81.0,57.0,0.0
71.7,52.7,1005.5,13.3,2.5,12.0,84.9,57.9,0.0
57.2,47.0,1013.7,10.1,9.3,22.0,66.0,53.1,0.0
61.0,44.2,1016.4,12.6,6.1,15.9,75.0,46.0,0.0
75.9,62.4,1010.2,11.2,12.4,20.0,82.9,66.9,0.0
63.0,47.3,1009.5,13.9,6.3,12.0,75.9,51.1,0.0
65.9,47.5,1017.2,14.1,1.9,8.9,79.0,51.1,0.0
70.1,50.8,1016.5,12.6,5.1,15.9,82.9,55.0,0.0
75.4,60.2,1013.7,13.8,3.0,11.1,88.0,64.0,0.0
72.0,57.9,1017.1,9.8,6.6,14.0,82.0,63.0,0.0
72.9,60.0,1017.1,9.9,10.6,28.0,80.1,66.0,0.0
85.0,66.7,1015.3,14.2,12.1,17.1,93.9,75.9,0.0
83.4,67.7,1012.7,14.9,9.1,15.0,93.0,73.0,0.0
84.1,68.2,1017.2,10.5,10.3,15.9,91.9,75.0,0.0
82.5,60.2,1016.7,13.3,8.9,15.0,93.0,71.1,0.0
75.0,62.8,1013.6,12.0,6.5,10.1,84.0,64.9,0.0
85.7,68.8,1014.7,12.5,10.9,18.1,95.0,75.0,0.0
80.7,64.1,1009.1,13.0,8.6,17.1,99.0,68.0,0.0
90.1,68.8,1010.7,14.9,11.0,19.0,102.0,78.1,0.0
86.9,68.0,1015.3,13.7,6.8,14.0,97.0,77.0,0.0
81.4,71.2,1014.2,9.3,5.3,13.0,91.9,71.1,0.0
74.2,52.3,1016.8,14.7,4.2,13.0,88.0,63.0,0.0
74.6,57.2,1016.1,13.7,4.6,11.1,90.0,59.0,0.0
80.4,62.4,1012.8,11.1,4.3,10.1,95.0,66.0,0.0
76.2,60.7,1014.7,10.4,6.7,12.0,91.0,64.9,0.0
88.5,62.5,1009.3,13.3,13.1,18.1,104.0,75.0,0.0
70.0,49.1,1014.5,12.4,6.9,12.0,82.0,55.0,0.0
74.8,47.5,1013.8,14.3,6.6,14.0,91.0,61.0,0.0
68.2,40.0,1017.7,14.2,5.6,14.0,82.0,48.0,0.0
56.4,31.2,1025.3,14.2,4.1,10.1,72.0,39.9,0.0
82.4,60.0,1009.0,12.3,11.3,22.9,97.0,70.0,0.0
70.2,66.2,1014.6,7.9,6.2,12.0,75.9,68.0,1.0
63.6,48.2,1017.1,12.6,12.3,18.1,73.9,54.0,0.0
55.7,41.9,1019.4,13.4,8.0,15.0,68.0,45.0,0.0
54.7,42.5,1025.5,12.8,1.6,10.1,71.1,41.0,0.0
52.2,40.9,1022.7,11.8,8.5,24.1,75.0,37.9,0.0
63.3,51.6,1016.8,13.9,11.2,20.0,80.1,50.0,0.0
52.2,33.9,1015.4,13.7,10.9,30.1,66.0,41.0,0.0
49.1,30.5,1016.2,13.2,13.6,20.0,64.9,35.1,0.0
52.0,39.5,1024.3,11.9,8.8,17.1,64.0,39.9,0.0
51.5,34.5,1014.9,11.1,0.7,5.1,78.1,36.0,0.0
43.2,29.8,1008.0,12.2,19.0,32.1,53.1,33.1,0.0
38.9,22.2,1019.3,10.9,13.5,22.9,51.1,28.9,0.0
38.3,19.8,1017.5,11.8,16.8,25.1,57.9,26.1,0.0
43.6,28.0,998.6,12.4,5.5,15.9,54.0,32.0,0.0
24.5,15.0,1020.0,10.8,9.8,18.1,37.0,15.1,0.0
24.7,15.7,1024.8,11.0,8.1,17.1,30.9,21.0,0.0
43.7,36.1,1000.1,9.1,7.1,20.0,50.0,39.9,0.0
35.9,22.1,1016.4,13.3,5.7,12.0,55.9,26.1,0.0
10.2,3.5,1035.3,10.5,4.7,14.0,24.1,1.0,0.0
20.0,11.6,1015.8,10.6,15.0,22.0,26.1,15.1,0.0
14.1,8.3,1023.1,7.0,16.7,20.0,25.0,7.0,0.0
22.9,18.1,1027.1,8.3,10.2,20.0,33.1,15.1,0.0
14.8,5.5,1018.7,9.9,9.5,20.0,30.9,5.0,0.0
8.5,0.7,1032.4,10.7,8.2,11.1,21.0,3.0,0.0
39.9,32.9,1001.9,8.7,9.0,22.9,48.9,32.0,0.0
30.3,20.9,1025.0,10.2,3.1,11.1,48.0,19.9,0.0
33.6,21.2,1017.3,13.0,1.7,8.0,48.0,25.0,0.0
38.5,22.6,1011.3,12.4,1.6,12.0,63.0,26.1,0.0
26.9,17.8,1026.6,9.9,10.3,20.0,39.0,16.0,0.0
27.4,17.4,1029.5,8.4,4.6,15.0,41.0,18.0,0.0
7.6,3.3,1024.5,4.1,6.4,8.9,10.9,5.0,0.0
3.8,-2.9,1023.6,5.3,5.3,12.0,10.0,-0.9,0.0
23.0,18.9,1018.8,4.5,6.0,13.0,25.0,19.0,1.0
18.1,9.0,1022.9,9.9,13.5,20.0,26.1,12.0,0.0
7.6,1.2,1032.0,8.9,12.5,19.0,16.0,-4.0,0.0
30.5,23.9,1013.8,8.4,1.3,6.0,37.9,27.0,0.0
27.4,22.4,1015.3,8.9,3.3,14.0,37.0,19.9,0.0
26.4,18.7,1014.0,9.7,12.7,20.0,37.9,19.9,0.0
19.6,12.9,1013.7,8.7,2.9,12.0,37.0,10.0,0.0
26.5,16.5,1024.4,8.9,11.5,18.1,32.0,21.0,0.0
39.2,27.8,1007.6,9.3,1.7,8.0,55.9,30.0,0.0
45.9,30.1,1004.8,11.4,6.9,20.0,57.9,37.9,0.0
47.8,33.1,1000.9,11.5,8.3,15.9,66.0,34.0,0.0
41.9,27.8,1014.0,11.1,7.9,20.0,53.1,32.0,0.0
27.1,13.1,1019.7,11.5,5.1,12.0,48.0,14.0,0.0
43.0,29.4,1014.8,11.6,9.6,30.1,60.1,30.9,0.0
38.2,25.1,1028.0,10.6,10.0,20.0,54.0,28.9,0.0
53.1,34.0,1015.9,13.3,11.0,20.0,81.0,36.0,0.0
30.4,15.8,1016.4,9.9,17.3,30.1,37.9,24.1,0.0
73.3,50.3,995.7,8.7,11.1,30.1,87.1,57.9,0.0
41.0,30.8,1020.4,8.5,10.3,18.1,48.0,37.0,0.0
47.4,27.0,1016.2,10.0,10.7,15.0,61.0,39.0,0.0
61.6,38.0,1002.4,10.6,8.8,25.1,75.9,46.0,0.0
46.9,20.8,1022.0,12.7,14.7,20.0,64.9,30.0,0.0
52.3,34.2,1015.5,12.1,11.4,22.0,64.9,45.0,1.0
58.4,38.1,1014.0,10.7,10.5,28.0,78.1,46.0,1.0
39.1,32.1,1026.6,8.9,6.7,10.1,48.9,30.0,1.0
58.7,43.3,1021.0,11.2,15.8,25.1,71.1,48.0,0.0
72.3,54.6,1004.0,9.1,9.4,30.1,87.1,57.0,1.0
79.9,55.1,1001.4,10.9,13.5,28.0,96.1,69.1,0.0
61.9,39.3,1018.1,11.8,9.2,20.0,84.0,45.0,0.0
70.5,45.3,1017.9,9.6,12.4,20.0,88.0,61.0,0.0
68.6,42.7,1020.3,13.3,11.4,20.0,81.0,55.9,0.0
77.3,63.5,1006.7,12.1,13.6,20.0,91.9,69.1,0.0
57.2,38.5,1023.3,14.9,7.3,20.0,72.0,42.1,0.0
71.1,55.2,1018.6,12.4,3.8,15.0,87.1,55.9,0.0
76.8,57.7,1017.7,14.9,5.0,15.0,93.9,61.0,0.0
85.2,61.3,1011.5,13.4,12.4,20.0,97.0,73.0,0.0
79.5,68.2,1008.5,11.9,10.6,20.0,98.1,68.0,1.0
83.4,71.2,1003.6,13.5,11.8,17.1,97.0,71.1,1.0
84.4,67.4,1006.6,14.9,8.6,18.1,95.0,73.9,0.0
78.1,62.5,1011.6,14.9,11.9,30.1,91.9,64.0,0.0
79.2,67.4,1015.8,13.0,5.2,15.0,91.0,69.1,0.0
72.2,56.1,1017.5,13.9,1.8,10.1,88.0,57.9,0.0
78.9,60.8,1011.8,12.3,10.0,15.0,91.9,69.1,0.0
82.6,70.0,1009.4,12.6,8.2,35.0,95.0,71.1,0.0
70.1,55.9,1017.9,9.4,2.4,8.0,84.0,55.9,0.0
85.4,62.1,1008.3,13.3,8.6,15.0,106.0,73.0,0.0
88.1,62.1,1011.7,12.7,5.4,12.0,100.9,75.0,0.0
84.3,72.5,1011.4,10.5,13.8,20.0,96.1,75.0,0.0
84.4,68.6,1010.8,10.4,6.4,15.0,96.1,73.9,0.0
75.1,67.1,1012.8,10.0,8.2,20.0,87.1,66.9,1.0
81.2,67.3,1013.3,11.4,4.3,10.1,97.0,70.0,0.0
62.2,49.6,1022.9,12.0,7.4,13.0,71.1,51.1,0.0
60.2,51.2,1022.9,8.4,1.6,7.0,73.9,51.1,0.0
72.0,53.2,1018.7,12.4,5.8,12.0,84.9,59.0,0.0
84.5,63.8,1001.8,10.1,10.7,18.1,97.0,73.0,0.0
63.6,44.3,1015.6,12.0,5.2,12.0,81.0,48.0,0.0
57.6,55.5,1019.3,6.5,10.9,20.0,70.0,54.0,1.0
71.7,59.5,1008.7,10.3,5.4,12.0,86.0,57.0,0.0
76.8,58.3,1004.4,10.1,6.8,12.0,88.0,66.9,0.0
64.6,45.0,1020.2,11.1,6.8,10.1,75.0,50.0,0.0
71.9,48.0,1003.1,10.4,11.6,20.0,93.0,60.1,0.0
71.5,42.0,1013.9,12.5,5.4,14.0,88.0,57.0,0.0
57.2,40.5,1015.7,9.6,11.2,20.0,75.0,48.9,0.0
66.1,40.8,1012.8,12.1,4.6,12.0,87.1,53.1,0.0
53.1,28.0,1023.6,11.1,6.7,15.9,75.0,36.0,0.0
67.4,40.4,1016.4,9.3,12.7,22.0,88.0,55.9,0.0
65.2,53.7,1017.9,8.2,2.7,12.0,80.1,53.1,0.0
65.7,45.5,1015.1,9.9,5.9,10.1,75.9,57.0,0.0
51.1,34.4,1020.2,11.1,8.5,14.0,64.9,39.9,0.0
58.3,34.0,1017.4,9.9,10.2,19.0,71.1,48.9,0.0
43.2,39.5,1012.7,7.0,4.8,10.1,50.0,35.1,0.0
40.6,32.0,1021.0,11.5,10.7,19.0,45.0,35.1,0.0
32.3,21.6,1031.4,10.6,11.3,18.1,42.1,24.1,0.0
42.5,28.1,1021.9,13.5,5.8,10.1,54.0,33.1,0.0
26.0,17.6,1024.8,10.7,8.3,15.9,43.0,16.0,0.0
31.0,26.2,1021.5,10.5,7.6,14.0,41.0,26.1,1.0
36.8,29.7,1020.2,12.3,5.3,18.1,55.9,28.9,0.0
31.5,21.9,1018.0,8.8,15.4,24.1,39.9,21.0,0.0
43.8,31.3,1009.5,13.9,5.8,15.0,62.1,33.1,0.0
20.5,12.0,1020.2,9.9,9.7,13.0,28.0,16.0,0.0
34.1,21.0,1014.2,10.4,6.0,18.1,54.0,23.0,0.0
22.9,16.9,1023.0,8.8,10.8,21.0,37.0,10.9,0.0
18.5,11.1,1032.4,11.8,6.6,18.1,37.0,10.0,0.0
34.8,34.6,1009.1,0.9,5.3,12.0,39.0,30.9,1.0
39.5,27.0,1019.0,14.5,7.2,15.9,57.0,28.9,0.0
41.6,30.4,1009.5,10.8,6.6,14.0,64.0,26.1,0.0
37.5,27.3,1012.3,11.3,11.7,20.0,44.1,33.1,0.0
30.3,19.1,1018.7,10.8,4.1,8.9,41.0,21.0,0.0
10.9,5.4,1030.7,11.1,5.8,10.1,28.0,1.9,0.0
7.6,1.3,1028.8,9.2,9.2,14.0,12.0,1.9,0.0
14.5,7.1,1021.6,9.9,13.6,20.0,26.1,9.0,0.0
11.1,2.5,1033.5,13.5,6.6,12.0,25.0,3.0,0.0
10.5,4.5,1030.5,12.0,3.5,6.0,19.9,7.0,0.0
23.6,19.9,1014.9,6.5,4.0,8.0,28.0,19.9,0.0
24.1,16.4,1024.3,8.3,2.2,8.9,39.9,14.0,0.0
35.3,35.1,1019.6,0.7,6.3,12.0,39.0,33.1,1.0
40.6,29.8,1019.3,12.8,8.4,15.9,53.1,33.1,0.0
33.1,16.0,1025.4,13.5,7.7,22.0,45.0,21.9,0.0
28.1,16.6,1027.8,14.9,8.2,12.0,39.9,21.9,0.0
33.4,23.0,1019.2,12.4,6.2,10.1,51.1,21.0,0.0
31.1,23.6,1015.4,14.9,7.4,15.0,48.0,19.9,0.0
39.5,30.3,1010.7,12.2,7.2,11.1,45.0,35.1,0.0
28.5,19.4,1016.1,12.4,6.5,22.0,45.0,19.0,0.0
48.1,29.8,1007.4,8.2,6.7,15.0,73.0,32.0,0.0
36.1,23.8,1022.7,13.2,6.9,15.0,54.0,28.0,0.0
39.4,31.5,1017.7,10.7,5.6,12.0,55.9,28.9,0.0
33.3,26.8,1022.3,7.1,1.8,6.0,45.0,23.0,0.0
35.5,30.5,1024.2,8.0,3.0,10.1,44.1,25.0,0.0
