n1,n2,n3,n4,n5,n6,n7,n8,class
18.4,8.3,1015.9,8.8,17.6,25.1,37.0,8.1,0.0
34.7,31.0,1000.1,1.9,15.9,35.0,46.9,17.1,1.0
40.4,27.1,1021.5,11.9,4.3,10.1,48.0,35.1,0.0
35.0,29.1,1018.8,9.8,3.2,15.0,41.0,33.1,1.0
26.0,15.4,1013.0,12.3,9.0,15.0,36.0,16.0,0.0
36.2,26.4,1028.1,13.2,9.5,20.0,46.0,28.0,0.0
50.7,42.2,1016.3,7.2,7.9,15.0,60.1,43.0,1.0
42.6,30.0,1018.2,12.0,8.1,20.0,63.0,32.0,0.0
53.5,38.3,1004.3,9.7,16.6,22.9,66.0,46.0,1.0
34.8,22.4,1017.3,12.8,17.9,25.1,46.9,25.0,0.0
45.3,26.2,1022.5,10.0,4.8,20.0,63.0,28.9,0.0
46.0,37.9,1012.6,8.7,9.9,15.0,59.0,39.0,0.0
43.9,28.2,1017.0,13.5,5.4,12.0,55.0,33.1,0.0
45.2,41.9,1007.2,4.6,11.1,20.0,55.9,39.9,1.0
45.2,27.7,1013.2,14.0,5.1,15.0,64.0,35.1,0.0
33.8,16.9,1015.9,14.8,15.8,20.0,41.0,28.9,0.0
56.5,31.3,1009.8,14.9,10.1,13.0,80.1,41.0,0.0
43.7,38.8,999.1,8.5,19.2,30.1,52.0,39.0,1.0
56.4,52.6,993.4,5.5,16.6,25.1,68.0,51.1,1.0
45.8,43.7,1014.8,7.1,8.7,15.0,51.1,43.0,1.0
57.2,43.1,1013.5,9.5,4.4,15.0,71.1,42.1,0.0
58.8,41.7,1007.8,12.3,10.7,20.0,73.0,50.0,0.0
59.8,42.3,1012.0,12.6,10.3,15.0,75.0,46.9,0.0
62.8,46.6,1009.9,14.9,9.3,20.0,75.9,48.9,0.0
63.6,51.1,1014.0,12.1,9.9,18.1,73.9,54.0,0.0
65.3,57.4,1020.7,9.0,13.2,25.1,71.1,60.1,1.0
74.0,49.6,1010.2,14.7,7.4,15.0,87.1,60.1,0.0
78.2,62.9,1003.5,9.9,8.9,25.1,90.0,70.0,1.0
71.9,59.6,1002.6,10.8,9.4,20.0,87.1,61.0,1.0
83.4,75.1,1016.6,6.5,9.4,17.1,93.9,77.0,0.0
74.4,58.8,1009.8,12.4,13.4,20.0,89.1,61.0,1.0
82.9,61.9,1000.3,13.6,13.3,20.0,93.9,77.0,1.0
75.7,63.6,1007.7,9.3,15.4,25.1,90.0,62.1,1.0
72.7,63.9,1015.9,10.0,9.8,15.0,81.0,66.0,1.0
80.3,64.7,1007.6,13.6,12.2,30.1,93.0,72.0,1.0
70.2,55.6,1015.5,9.9,9.0,20.0,81.0,59.0,0.0
72.2,54.3,1023.3,11.8,5.9,15.0,82.0,63.0,0.0
75.0,65.2,1012.7,8.3,2.6,15.0,84.9,66.0,1.0
81.0,65.8,1015.2,7.8,1.7,8.9,93.9,71.1,0.0
75.3,59.3,1016.9,11.4,6.4,18.1,87.1,62.1,0.0
86.4,56.2,1015.6,11.3,9.1,13.0,95.0,78.1,0.0
83.5,71.3,1016.7,9.7,7.5,15.9,96.1,75.0,0.0
76.2,69.9,1011.1,8.2,7.5,14.0,82.0,72.0,1.0
69.6,60.3,1017.8,9.7,5.3,12.0,80.1,64.0,1.0
75.8,65.0,1013.2,10.3,4.4,10.1,86.0,68.0,1.0
73.2,55.4,1020.2,10.8,6.6,15.0,82.0,64.0,0.0
70.6,55.5,1022.5,9.7,1.9,10.1,84.9,55.9,0.0
75.5,52.1,1016.7,11.6,4.1,12.0,89.1,63.0,0.0
83.3,58.3,1013.3,10.0,10.8,20.0,93.9,71.1,0.0
83.4,64.9,1011.8,13.5,7.1,19.0,93.9,71.1,0.0
59.9,47.3,1016.8,11.5,3.2,15.9,72.0,50.0,1.0
70.8,49.0,1019.8,13.7,7.2,18.1,86.0,59.0,0.0
63.1,46.4,1019.9,14.9,6.2,15.0,75.0,52.0,0.0
64.6,42.0,1013.1,11.9,4.5,12.0,82.9,48.0,0.0
65.8,44.9,1009.6,13.8,8.1,22.0,77.0,61.0,0.0
68.4,48.7,1014.2,10.8,3.9,12.0,81.0,53.1,0.0
76.6,50.6,1004.1,14.5,5.6,15.0,100.0,62.1,0.0
77.0,51.3,1014.3,10.0,11.5,25.1,93.9,66.0,0.0
53.1,32.7,1024.8,13.9,9.3,17.1,66.9,44.1,0.0
62.5,38.1,1012.0,10.0,1.8,5.1,81.0,50.0,0.0
67.0,47.1,1021.3,10.0,3.8,8.9,86.0,50.0,0.0
69.7,53.7,1014.5,11.2,8.7,15.0,81.0,61.0,0.0
59.9,50.3,1019.5,11.7,5.8,15.0,66.0,48.9,0.0
47.5,33.5,1018.5,10.4,9.4,15.0,57.0,35.1,0.0
58.8,42.5,1012.8,14.3,7.6,15.0,78.1,45.0,0.0
54.6,24.9,1025.2,12.3,7.3,15.9,69.1,46.9,0.0
35.5,23.4,1029.3,9.4,6.9,12.0,41.0,30.0,0.0
42.8,33.5,1025.8,9.6,6.3,15.9,51.1,32.0,0.0
53.9,42.7,1015.1,11.7,6.2,15.0,68.0,43.0,0.0
47.2,44.7,1009.8,4.9,10.1,15.0,64.0,37.9,1.0
39.9,32.9,1001.2,11.4,6.3,11.1,55.0,30.9,0.0
34.6,26.4,1020.6,11.7,11.0,30.1,48.9,28.0,0.0
41.6,30.0,1015.8,9.5,14.1,27.0,54.0,34.0,1.0
40.6,31.7,1005.6,13.2,11.5,20.0,50.0,34.0,0.0
28.7,20.7,1014.9,10.1,13.2,22.0,35.1,21.0,0.0
37.3,29.9,1010.9,13.3,12.3,28.9,39.9,34.0,1.0
16.5,8.0,1037.7,10.7,4.0,7.0,26.1,9.0,0.0
31.8,28.3,1006.9,8.5,9.3,15.0,41.0,21.0,1.0
35.8,22.8,1021.3,13.8,6.7,13.0,52.0,25.0,0.0
30.5,20.9,1007.4,12.7,9.0,18.1,37.0,21.0,0.0
37.7,27.3,1006.6,14.9,9.2,27.0,48.0,30.9,0.0
27.3,17.6,1024.3,10.1,7.1,14.0,41.0,17.1,1.0
7.6,-3.3,1030.4,11.2,10.1,20.0,23.0,-0.9,0.0
24.5,21.4,1013.5,6.7,4.2,15.0,35.1,19.0,0.0
18.9,6.9,1013.5,12.2,13.4,20.0,25.0,12.9,0.0
7.1,-0.4,1033.3,10.1,8.4,20.0,26.1,-2.9,0.0
8.5,2.7,1025.7,6.9,13.7,20.0,12.9,5.0,0.0
26.7,14.7,1033.5,11.0,9.5,20.0,39.0,15.1,0.0
37.7,26.9,1016.1,14.9,7.6,15.0,50.0,25.0,0.0
27.7,15.4,1031.6,11.2,6.0,15.0,46.9,12.0,0.0
28.9,16.9,1026.0,14.9,9.8,17.1,41.0,21.0,0.0
50.5,35.0,1004.4,9.4,10.3,20.0,61.0,44.1,1.0
45.8,37.3,1007.8,7.0,15.0,22.0,57.0,42.1,1.0
40.3,32.7,1016.1,11.8,16.7,20.0,46.9,34.0,1.0
38.9,29.9,1005.6,9.9,14.4,25.1,46.0,36.0,1.0
16.7,5.4,1030.8,9.9,21.4,25.1,24.1,10.0,0.0
41.3,22.6,1016.5,14.9,7.6,20.0,57.0,28.0,0.0
40.2,29.5,1000.0,8.2,14.5,25.1,52.0,30.9,0.0
24.4,15.7,1033.3,13.8,7.9,15.0,39.9,14.0,0.0
41.6,37.2,998.8,8.3,14.4,20.0,46.0,39.0,0.0
38.1,27.9,1018.3,9.9,7.3,20.0,44.1,30.9,0.0
45.5,30.1,1017.5,13.0,8.1,15.0,57.0,37.0,0.0
31.8,17.6,1024.5,12.8,8.6,15.0,45.0,21.0,0.0
38.0,18.1,1021.6,11.3,8.8,15.9,60.1,25.0,0.0
45.1,25.2,1029.9,14.0,9.0,25.1,57.9,33.1,0.0
52.0,26.7,1034.1,12.3,7.9,17.1,66.0,36.0,0.0
48.8,31.3,1018.1,12.5,8.7,19.0,62.1,37.0,0.0
55.1,47.5,1017.9,11.4,9.6,15.0,64.0,50.0,1.0
69.3,59.1,1011.8,12.6,11.2,15.0,82.9,62.1,0.0
58.2,51.3,1010.1,10.8,8.8,15.9,64.0,55.9,0.0
43.0,41.0,1012.1,5.5,11.9,22.0,48.0,37.0,1.0
57.6,38.6,1010.1,12.8,5.9,22.9,68.0,46.0,0.0
56.0,36.8,1021.7,14.7,3.7,10.1,69.1,39.9,0.0
65.3,43.1,1015.5,12.6,8.4,15.9,79.0,52.0,0.0
57.3,46.7,1018.0,12.9,4.4,12.0,68.0,50.0,1.0
72.9,58.1,1008.4,12.4,13.0,19.0,88.0,62.1,0.0
59.2,51.1,1012.2,9.8,8.6,15.0,70.0,53.1,1.0
64.1,53.4,1009.4,12.0,11.5,32.1,77.0,55.9,1.0
56.2,48.9,1008.9,11.4,13.0,20.0,63.0,51.1,1.0
74.5,58.4,1004.1,12.0,15.4,27.0,82.0,64.9,0.0
82.7,67.5,1005.4,14.0,12.9,18.1,93.0,72.0,0.0
68.2,64.1,1006.6,9.2,5.8,15.0,84.0,64.9,1.0
82.4,71.6,1013.6,12.1,8.3,19.0,93.9,73.0,0.0
79.8,60.2,1016.4,14.7,8.4,18.1,93.0,66.9,0.0
86.2,69.1,1013.0,14.0,10.4,18.1,97.0,75.0,0.0
81.0,62.5,1017.8,14.9,8.7,15.9,93.9,71.1,1.0
82.8,65.9,1015.5,12.9,6.2,13.0,96.1,70.0,0.0
80.4,57.3,1013.2,14.9,9.0,15.9,93.0,68.0,0.0
90.8,68.3,1010.6,14.9,7.8,15.9,106.0,78.1,0.0
84.1,64.2,1011.0,14.5,8.8,17.1,102.0,73.0,0.0
75.3,67.8,1008.3,11.6,8.6,17.1,88.0,70.0,1.0
80.8,63.0,1016.9,12.0,6.3,12.0,91.0,72.0,0.0
78.5,64.9,1012.0,9.3,5.4,13.0,99.0,62.1,0.0
75.4,62.9,1008.2,10.9,5.9,13.0,90.0,64.0,0.0
68.9,62.8,1014.9,8.4,9.5,15.9,71.1,66.0,1.0
76.6,60.0,1015.8,14.4,7.2,10.1,87.1,66.9,0.0
75.9,69.2,1012.5,7.5,6.1,12.0,90.0,69.1,1.0
73.4,68.3,1009.6,10.2,6.7,15.0,84.9,68.0,1.0
76.0,68.5,1014.5,7.8,9.0,15.0,88.0,70.0,1.0
81.2,70.5,1009.6,13.2,11.4,17.1,89.1,71.1,0.0
77.2,66.7,1020.6,9.5,8.8,20.0,84.0,69.1,0.0
76.5,59.9,1014.3,12.3,9.4,15.9,88.0,68.0,0.0
72.7,57.0,1017.4,11.8,7.4,14.0,82.0,60.1,1.0
65.9,55.2,1019.5,11.5,5.6,17.1,78.1,55.0,1.0
65.6,56.6,1018.0,11.2,8.5,17.1,75.9,59.0,0.0
71.7,57.3,1007.5,9.5,2.9,8.0,84.9,63.0,0.0
64.9,42.1,1016.7,12.3,10.7,20.0,82.0,51.1,0.0
73.3,54.4,1008.4,12.8,5.4,13.0,91.9,60.1,0.0
55.4,50.7,1018.2,7.7,6.9,13.0,60.1,51.1,1.0
45.8,43.7,1020.5,5.2,10.8,15.9,50.0,44.1,1.0
71.6,65.8,1010.6,8.9,5.6,10.1,81.0,63.0,0.0
60.0,48.6,1007.9,9.4,6.9,20.0,73.0,50.0,1.0
52.6,37.3,1018.4,12.8,4.9,10.1,62.1,42.1,0.0
54.2,48.1,1018.4,7.0,5.9,12.0,63.0,46.0,0.0
59.7,51.9,1018.6,8.2,5.6,10.1,64.9,55.0,0.0
39.9,27.7,1017.5,9.9,15.5,30.1,46.0,36.0,0.0
27.0,13.4,1031.0,12.0,6.7,14.0,37.9,18.0,0.0
49.7,35.7,1015.4,12.0,3.6,7.0,66.9,36.0,0.0
58.3,44.1,1027.4,8.4,7.4,15.0,69.1,48.9,0.0
43.9,33.0,1024.0,11.5,7.3,15.0,57.0,34.0,0.0
48.9,35.7,1015.1,9.9,8.4,18.1,57.9,37.9,0.0
39.9,29.1,1018.9,10.4,5.8,10.1,57.0,28.0,0.0
35.7,24.0,1011.7,10.9,9.1,17.1,50.0,28.0,1.0
38.3,24.0,1023.1,8.5,9.3,22.9,45.0,35.1,0.0
38.6,28.2,1010.4,8.6,3.0,11.1,48.0,30.0,0.0
28.3,23.4,1010.6,6.0,6.4,15.0,34.0,21.9,0.0
27.1,19.0,1029.7,9.7,11.6,18.1,35.1,25.0,0.0
35.1,23.0,1007.3,12.0,8.2,18.1,39.0,33.1,0.0
34.3,24.9,1018.7,9.0,2.5,8.0,53.1,23.0,0.0
31.7,17.8,1020.3,10.6,7.5,18.1,45.0,21.0,0.0
26.2,17.9,1027.6,7.8,10.0,18.1,34.0,19.0,0.0
37.4,25.8,1004.1,8.0,7.8,15.0,53.1,28.9,0.0
32.6,27.9,1011.9,4.3,8.4,15.0,36.0,28.9,1.0
30.0,22.1,1016.9,7.8,6.6,8.9,34.0,25.0,0.0
18.0,7.5,1024.5,11.0,7.9,17.1,35.1,9.0,0.0
22.7,13.5,1019.8,6.8,10.6,15.0,30.9,17.1,0.0
26.7,22.6,1008.4,6.7,6.1,12.0,30.9,17.1,0.0
23.6,17.1,1019.5,8.7,5.9,13.0,28.0,19.9,0.0
17.9,10.8,1019.0,9.9,9.8,24.1,32.0,3.9,0.0
22.2,15.7,1024.9,7.6,7.7,15.0,28.0,15.1,0.0
12.2,6.8,1018.2,4.5,1.8,10.1,25.0,1.0,0.0
7.0,-0.2,1026.8,8.0,15.1,22.0,24.1,-2.9,0.0
23.4,16.4,1023.6,9.2,1.9,7.0,43.0,10.9,0.0
35.9,30.2,1010.9,5.8,16.4,25.1,37.9,35.1,1.0
26.0,19.0,1022.9,11.8,3.0,10.1,37.9,15.1,0.0
30.1,26.0,1015.1,4.3,9.0,17.1,41.0,19.9,1.0
40.9,31.2,1014.8,11.9,5.9,15.0,54.0,30.9,0.0
21.2,11.1,1026.3,10.7,11.0,28.0,30.0,16.0,0.0
54.6,36.3,997.2,10.8,6.5,19.0,72.0,39.9,0.0
50.9,42.5,1008.5,8.2,10.6,18.1,60.1,45.0,1.0
35.9,23.2,1019.8,9.1,7.2,17.1,53.1,23.0,0.0
22.9,12.9,1011.7,8.8,9.5,22.0,46.0,10.0,0.0
12.5,4.5,1028.6,8.3,10.6,25.1,27.0,3.0,0.0
53.4,29.6,1015.0,12.4,16.3,24.1,70.0,41.0,0.0
61.8,44.1,1001.1,8.3,19.0,35.0,72.0,53.1,1.0
45.8,24.3,1024.3,11.1,5.7,15.9,63.0,30.0,0.0
57.8,42.8,1007.6,10.1,5.4,22.0,73.0,44.1,0.0
62.5,38.0,1009.0,11.5,9.2,22.9,79.0,48.0,0.0
74.0,51.2,999.0,10.5,10.8,28.9,89.1,63.0,1.0
66.4,55.9,990.2,9.5,16.2,25.1,75.0,53.1,1.0
72.7,50.7,1000.6,11.1,20.9,32.1,84.0,61.0,0.0
73.3,52.3,1014.0,13.8,17.7,30.1,87.1,61.0,0.0
65.5,40.6,1019.4,12.1,2.7,10.1,78.1,48.9,0.0
61.4,49.4,1011.1,10.1,8.5,20.0,70.0,53.1,1.0
62.6,48.2,1015.5,12.4,13.0,25.1,75.0,50.0,0.0
70.7,52.3,1015.7,9.9,10.0,18.1,80.1,62.1,0.0
74.8,49.3,1010.0,14.2,7.3,20.0,84.9,55.9,0.0
64.6,54.0,1009.4,9.3,4.8,15.0,73.9,59.0,1.0
57.2,47.0,1013.7,10.1,9.3,22.0,66.0,53.1,0.0
78.6,65.3,1011.1,11.9,16.0,30.1,86.0,72.0,1.0
61.1,53.0,1004.0,10.2,5.6,20.0,70.0,54.0,0.0
57.8,46.9,1010.2,12.0,8.0,20.0,68.0,48.0,1.0
65.9,47.5,1017.2,14.1,1.9,8.9,79.0,51.1,0.0
71.0,62.0,1013.3,11.1,8.3,20.0,80.1,62.1,1.0
72.2,58.8,1017.4,13.2,4.3,10.1,82.0,63.0,1.0
72.0,57.9,1017.1,9.8,6.6,14.0,82.0,63.0,0.0
84.1,68.4,1004.7,13.2,19.3,28.0,93.0,75.0,0.0
85.0,66.7,1015.3,14.2,12.1,17.1,93.9,75.9,0.0
84.5,67.0,1003.2,12.3,11.0,22.9,95.0,73.0,1.0
84.1,68.2,1017.2,10.5,10.3,15.9,91.9,75.0,0.0
74.9,58.3,1012.6,13.9,5.3,13.0,82.9,63.0,0.0
81.2,67.9,1018.2,11.5,9.4,18.1,91.9,73.0,0.0
76.2,55.0,1014.3,14.9,8.2,14.0,84.9,68.0,0.0
88.5,67.7,1013.4,13.0,8.9,15.0,99.0,77.0,0.0
87.3,71.0,1017.0,11.6,6.0,13.0,96.1,80.1,1.0
82.0,70.5,1015.0,13.8,6.5,13.0,91.0,73.9,0.0
75.9,63.1,1012.8,14.3,8.1,13.0,86.0,68.0,1.0
74.2,52.3,1016.8,14.7,4.2,13.0,88.0,63.0,0.0
80.7,58.9,1011.5,10.2,5.6,15.0,95.0,66.0,0.0
83.3,64.4,1009.8,11.8,5.1,10.1,98.1,73.9,1.0
87.2,67.9,1010.8,13.0,12.1,20.0,100.9,75.0,0.0
80.6,66.0,1007.2,12.4,8.1,15.0,91.9,71.1,1.0
71.2,44.0,1016.7,12.5,8.8,17.1,86.0,59.0,1.0
70.1,46.3,1015.7,13.5,5.1,17.1,87.1,54.0,0.0
70.7,48.6,1014.9,11.6,10.6,17.1,93.9,63.0,1.0
81.3,59.6,1010.5,10.9,7.0,20.0,91.9,68.0,0.0
80.5,61.1,1012.6,13.3,12.6,18.1,91.0,73.0,1.0
71.1,61.0,1011.7,13.0,6.2,13.0,79.0,64.9,1.0
53.5,50.8,1023.8,6.8,9.1,13.0,57.9,50.0,1.0
55.7,41.9,1019.4,13.4,8.0,15.0,68.0,45.0,0.0
63.4,61.3,1013.2,4.7,11.3,18.1,66.0,62.1,1.0
52.2,40.9,1022.7,11.8,8.5,24.1,75.0,37.9,0.0
59.5,40.3,1012.6,11.6,14.0,22.0,75.0,46.9,1.0
49.8,35.3,1014.4,12.8,7.0,20.0,64.0,36.0,0.0
58.8,46.6,1012.0,10.6,3.4,12.0,71.1,48.0,0.0
41.0,28.2,1025.2,12.9,3.8,10.1,60.1,28.9,0.0
49.0,40.0,1005.1,8.9,16.6,22.9,64.9,41.0,1.0
46.4,32.3,1008.6,13.7,4.5,20.0,57.0,39.0,0.0
54.3,33.6,1005.0,12.6,8.8,25.1,73.0,45.0,0.0
43.8,28.8,1010.6,11.4,8.8,20.0,59.0,30.9,1.0
36.5,29.9,1015.1,8.3,12.2,32.1,44.1,28.9,1.0
18.8,8.1,1026.1,11.9,7.9,12.0,27.0,10.9,0.0
45.7,34.6,1011.9,11.8,8.8,15.0,57.0,37.0,0.0
28.4,15.2,1025.3,13.0,9.7,17.1,41.0,15.1,0.0
13.6,6.0,1032.1,11.3,15.6,22.0,21.0,8.1,0.0
34.3,32.9,1005.3,3.0,18.1,28.0,39.9,30.0,1.0
25.2,20.0,1006.4,5.4,2.8,10.1,39.0,14.0,0.0
19.7,14.3,1034.7,8.0,4.7,8.0,27.0,16.0,0.0
8.4,0.9,1034.9,10.4,17.4,20.0,14.0,1.9,0.0
6.2,-0.1,1039.7,10.8,10.5,15.9,14.0,0.0,0.0
38.8,30.6,998.0,9.2,4.3,12.0,55.0,30.9,0.0
36.4,24.8,1022.9,10.4,11.1,20.0,48.0,30.0,0.0
30.3,20.9,1025.0,10.2,3.1,11.1,48.0,19.9,0.0
33.6,21.2,1017.3,13.0,1.7,8.0,48.0,25.0,0.0
26.6,18.4,1032.7,9.9,13.1,20.0,34.0,23.0,0.0
24.1,18.4,1032.9,5.6,3.8,10.1,36.0,18.0,0.0
1.2,-3.6,1019.8,6.4,15.4,22.0,5.0,-2.0,0.0
9.5,4.0,1017.7,5.5,6.5,10.1,16.0,3.0,0.0
20.4,15.4,1017.3,4.1,15.0,20.0,25.0,16.0,0.0
32.9,29.6,1010.2,4.8,14.5,22.0,36.0,27.0,1.0
22.7,19.3,1029.6,3.4,12.4,20.0,27.0,18.0,0.0
21.5,16.0,1020.8,7.2,1.6,8.0,37.0,10.0,0.0
21.3,17.3,1024.7,5.6,6.2,15.0,36.0,10.0,0.0
34.6,29.5,1005.6,9.6,6.4,15.9,45.0,28.0,0.0
13.0,6.5,1012.6,7.5,8.1,18.1,28.0,3.9,0.0
29.5,23.7,1026.0,5.2,9.3,20.0,39.0,23.0,0.0
28.5,20.1,1007.2,10.5,11.6,28.0,48.0,17.1,0.0
40.2,29.0,1017.5,10.0,2.1,10.1,63.0,28.0,0.0
44.3,29.5,1008.9,11.3,5.4,20.0,62.1,34.0,0.0
20.5,7.3,1019.6,9.9,12.4,20.0,48.9,7.0,0.0
13.5,0.4,1033.9,9.2,9.5,20.0,30.0,3.9,0.0
30.1,20.9,1018.6,10.8,5.3,20.0,48.0,19.0,0.0
37.2,21.2,1023.6,8.0,13.4,25.1,48.9,26.1,0.0
38.2,25.1,1028.0,10.6,10.0,20.0,54.0,28.9,0.0
37.6,27.3,1007.8,9.4,16.1,30.1,43.0,32.0,0.0
67.3,40.8,998.3,10.2,15.3,22.0,91.9,55.9,0.0
55.3,33.6,1007.2,13.5,2.2,15.0,75.9,39.0,0.0
41.0,30.8,1020.4,8.5,10.3,18.1,48.0,37.0,0.0
50.7,33.1,1015.3,11.6,5.5,18.1,73.9,36.0,0.0
38.9,20.6,1018.8,14.9,16.8,25.1,55.9,26.1,0.0
63.9,28.3,1015.2,12.4,6.5,22.0,81.0,48.9,0.0
52.3,34.2,1015.5,12.1,11.4,22.0,64.9,45.0,1.0
36.6,32.2,1018.2,6.0,14.7,20.0,42.1,33.1,1.0
52.9,46.2,1015.2,9.6,8.1,22.0,64.9,46.0,1.0
58.7,43.3,1021.0,11.2,15.8,25.1,71.1,48.0,0.0
72.3,54.6,1004.0,9.1,9.4,30.1,87.1,57.0,1.0
61.8,43.5,1017.4,11.3,10.2,30.1,66.9,54.0,0.0
69.2,34.8,1021.7,12.1,14.1,25.1,84.9,55.9,0.0
67.9,43.4,1019.3,10.9,10.0,20.0,78.1,55.9,1.0
75.9,64.0,1007.6,12.2,11.2,22.0,86.0,66.9,1.0
64.1,46.9,1017.1,14.9,16.6,30.1,78.1,53.1,0.0
71.3,57.4,1016.1,13.9,9.5,15.0,81.0,62.1,1.0
71.1,55.2,1018.6,12.4,3.8,15.0,87.1,55.9,0.0
82.6,58.5,1015.0,14.9,11.2,20.0,97.0,69.1,0.0
80.2,64.2,1010.4,14.9,11.4,20.0,91.9,70.0,1.0
79.5,68.2,1008.5,11.9,10.6,20.0,98.1,68.0,1.0
82.2,66.4,1009.1,14.9,7.1,15.9,95.0,69.1,0.0
74.5,56.4,1017.4,12.5,6.5,14.0,87.1,60.1,0.0
69.8,66.2,1013.1,9.5,7.3,18.1,73.0,66.9,1.0
79.2,67.4,1015.8,13.0,5.2,15.0,91.0,69.1,0.0
72.2,56.1,1017.5,13.9,1.8,10.1,88.0,57.9,0.0
79.6,65.2,1013.3,13.0,10.1,15.0,91.9,70.0,0.0
76.1,62.7,1013.9,13.1,4.5,15.0,88.0,64.9,1.0
70.1,55.9,1017.9,9.4,2.4,8.0,84.0,55.9,0.0
85.4,62.1,1008.3,13.3,8.6,15.0,106.0,73.0,0.0
78.7,68.6,1013.6,9.0,12.8,20.0,98.1,69.1,0.0
84.3,72.5,1011.4,10.5,13.8,20.0,96.1,75.0,0.0
74.8,64.8,1014.4,10.5,10.6,24.1,87.1,66.0,1.0
75.0,67.0,1014.8,11.1,2.7,10.1,84.9,66.0,0.0
81.2,67.3,1013.3,11.4,4.3,10.1,97.0,70.0,0.0
62.2,49.6,1022.9,12.0,7.4,13.0,71.1,51.1,0.0
76.8,57.4,1010.8,10.9,6.9,14.0,93.0,60.1,0.0
82.0,56.9,1004.4,14.5,9.7,20.0,96.1,66.9,0.0
66.5,51.1,1007.0,11.5,10.5,20.0,81.0,57.0,1.0
64.1,53.9,1018.8,10.0,12.4,20.0,77.0,55.0,1.0
60.7,45.4,1027.6,11.1,5.2,12.0,77.0,48.9,0.0
71.7,59.5,1008.7,10.3,5.4,12.0,86.0,57.0,0.0
70.0,51.7,1008.6,12.3,5.4,15.0,82.9,57.9,0.0
59.0,41.1,1015.1,13.2,10.5,18.1,75.0,45.0,0.0
67.9,43.6,1014.4,11.0,6.0,18.1,86.0,55.0,0.0
76.3,42.0,1008.4,9.4,11.1,22.0,91.9,63.0,0.0
62.9,43.5,1013.1,10.9,5.7,14.0,80.1,46.0,0.0
63.5,37.1,1018.3,11.8,12.4,21.0,75.0,55.0,0.0
53.4,30.0,1027.5,12.8,9.2,18.1,69.1,44.1,0.0
62.0,52.1,1015.6,9.7,5.1,10.1,72.0,50.0,0.0
65.2,53.7,1017.9,8.2,2.7,12.0,80.1,53.1,0.0
57.7,46.8,1014.4,8.4,5.9,14.0,72.0,48.0,0.0
47.5,34.5,1017.6,10.5,4.9,14.0,70.0,34.0,0.0
60.5,53.3,1006.4,9.7,14.0,24.1,71.1,48.9,1.0
48.8,33.8,1016.7,10.5,10.8,14.0,59.0,39.0,0.0
40.6,32.0,1021.0,11.5,10.7,19.0,45.0,35.1,0.0
50.8,37.2,1009.9,11.1,8.3,18.1,70.0,39.0,0.0
35.2,30.3,1009.0,5.7,18.2,22.0,54.0,25.0,1.0
41.1,28.5,1018.1,11.5,11.1,20.0,45.0,37.0,0.0
31.0,26.2,1021.5,10.5,7.6,14.0,41.0,26.1,1.0
30.7,22.9,1016.4,11.3,3.1,7.0,50.0,21.0,0.0
36.0,28.3,1018.5,9.3,5.6,15.0,55.9,24.1,0.0
34.7,30.6,1011.0,6.8,9.1,15.9,53.1,28.0,0.0
17.3,10.7,1033.5,9.3,5.6,11.1,36.0,5.0,0.0
16.7,11.4,1024.9,8.4,7.7,14.0,27.0,10.9,0.0
22.9,16.9,1023.0,8.8,10.8,21.0,37.0,10.9,0.0
33.3,31.2,1011.4,6.5,3.8,10.1,45.0,25.0,0.0
27.6,20.2,1020.9,14.5,7.4,20.0,46.9,17.1,0.0
37.7,30.8,1015.9,10.4,6.4,20.0,53.1,30.9,0.0
22.5,11.7,1028.8,11.4,7.5,20.0,37.0,14.0,0.0
32.8,27.7,1017.7,7.1,4.7,14.0,43.0,30.0,0.0
0.2,-7.5,1034.2,9.0,7.6,20.0,9.0,-9.0,0.0
-0.4,-6.6,1028.4,8.0,4.6,10.1,10.0,-11.0,0.0
19.2,12.7,1026.3,11.9,5.0,12.0,37.9,9.0,0.0
14.5,7.1,1021.6,9.9,13.6,20.0,26.1,9.0,0.0
0.8,-4.6,1035.3,6.9,4.2,10.1,8.1,-4.0,0.0
11.6,3.9,1026.0,11.8,5.2,12.0,35.1,0.0,0.0
24.2,19.8,1012.4,5.6,4.4,8.9,30.9,16.0,0.0
33.1,32.3,1022.4,1.6,6.3,10.1,37.0,30.9,0.0
34.4,27.8,1023.8,13.3,6.7,15.0,44.1,23.0,0.0
37.9,22.5,1016.5,12.2,9.8,20.0,48.0,28.9,0.0
24.1,10.5,1026.8,14.9,7.6,12.0,34.0,15.1,0.0
15.5,10.6,1030.4,7.2,7.1,14.0,25.0,10.9,0.0
33.4,23.0,1019.2,12.4,6.2,10.1,51.1,21.0,0.0
31.1,23.6,1015.4,14.9,7.4,15.0,48.0,19.9,0.0
25.3,13.7,1026.1,12.9,11.1,15.9,33.1,21.0,0.0
50.3,39.3,998.9,8.4,12.9,28.0,66.0,41.0,1.0
25.8,17.5,1021.6,10.3,16.4,35.0,41.0,18.0,0.0
34.9,28.5,1016.8,9.5,8.0,13.0,45.0,30.0,0.0
42.8,35.1,1009.7,6.4,6.0,12.0,48.0,37.9,0.0
33.3,26.8,1022.3,7.1,1.8,6.0,45.0,23.0,0.0
43.5,34.8,1016.5,11.9,5.7,8.0,55.0,39.0,0.0
